InstrumentCode,ISIN,InstrumentLongName,HoldingNominal,AssetMarketValue,Weight (%) Pre,Weight (%) Post,Maturity,Companion,Spread,MTM,Yield,Mod Duration,Term,Type,Issuer Type,Issuer,Exposure,Level of Subordination,Subordination,Quality,Liquidity,Interest Rate Score,Spread over Jibar,Instrument Score,Risk,Risk Duration,Reference, ,Level 2,Level 3,Level 4,Level 1 Max,Level 2 Max,Level 3 Max,Level 4 Max,GIR,Infrastructure
ZAG000151275,LBK28CI,Land & Agricultural Dev Bank of SA 10.565% 15052028,471572.94,470140.06,0.000155246,0.000155246,2028/05/15,R2030,307,11.88,11.88,3.307782803,4.6,SOE,SOE,LANDBANK,LANDBANK,Corp Senior Unsecured,1,0.020427899,0.307184788,-0.433316341,353.8,14.34824142,1,3.307782803,R2030,2.Oth,2.1,2.1 (d),2.1 (d) (ii),0.001733098,0.001733098,0.001733098,0.001733098,2.1(d)(i),Yes
ZAG000151853,LBK29CI,Land & Agricultural Dev Bank of SA 9.715% 07062026,2572218.55,2564138.51,0.000846709,0.000846709,2026/06/07,R186,400,9.955,9.955,2.213445399,2.660273973,SOE,SOE,LANDBANK,LANDBANK,Corp Senior Unsecured,1,0.020427899,0.307184788,-0.824099709,161.3,14.15284974,1,2.213445399,R186,2.Oth,2.1,2.1 (d),2.1 (d) (ii),0.001733098,0.001733098,0.001733098,0.001733098,2.1(d)(i),Yes
LBK38CI,ZAG000166240,Land & Agricultural Dev Bank of SA F/R 16022023,85740.35,75942.23,2.5077E-05,2.5077E-05,2023/10/10,0,0,8.025,8.025,0.1,0,SOE,SOE,LANDBANK,LANDBANK,Corp Senior Unsecured,1,0.020427899,0.307184788,1.111111111,-31.7,15.12045515,0,0,FIXED,2.Oth,2.1,2.1 (d),2.1 (d) (ii),0.001733098,0.001733098,0.001733098,0.001733098,2.1(d)(i),Yes
LGL12,,Liberty Group Limited F/R 04102027,25000000,25298080.04,0.008353725,0.008353725,2027/10/04,JIBAR,135,,9.692,0.235616438,3.98630137,Insurer Sub Debt,Insurer,LIBERTY GROUP,LIBERTY GROUP,Bank Subordinated Debt - Tier 2,2,0.066811181,-0.309030193,1.308243728,135,8.189530426,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.008353725,0.008353725,0.008353725,0.008353725,,No
MMIG06,,Momentum Metropolitan Life Ltd F/R 6.800% 19/10/28,13200000,13180357.75,0.00435231,0.00435231,2023/10/19,JIBAR,101,,9.352,0.024657534,0.024657534,Insurer Sub Debt,Insurer,MMI GROUP,MMI GROUP,Bank Subordinated Debt - Tier 2,2,-0.16505486,-0.226921889,1.025280899,101,123.1599863,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.008727127,0.008727127,0.008727127,0.008727127,,No
MML01,,Momentum Metropolitan Life Limited F/R 10122026,9000000,9161814.067,0.003025339,0.003025339,2026/12/10,JIBAR,141,,9.752,0.167123288,3.169863014,Insurer Sub Debt,Insurer,MMI GROUP,MMI GROUP,Bank Subordinated Debt - Tier 2,2,-0.16505486,-0.226921889,1.200657895,141,123.2476748,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.008727127,0.008727127,0.008727127,0.008727127,,No
MML03,,Momentum Metropolitan Life Limited F/R 15032028,4000000,4086705.331,0.001349478,0.001349478,2028/03/15,JIBAR,155,,9.892,0.180821918,4.432876712,Insurer Sub Debt,Insurer,MMI GROUP,MMI GROUP,Bank Subordinated Debt - Tier 2,2,-0.16505486,-0.226921889,1.220735786,155,123.2577137,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.008727127,0.008727127,0.008727127,0.008727127,,No
MTN10,ZAG000147257,Mobile Telephone Networks Holdings (Pty) Ltd F/R 11102024 ,650000,657703.8075,0.000217182,0.000217182,2024/10/11,JIBAR,100,,9.342,0.002739726,1.005479452,Corporate Senior Debt,Corporate,MOBILE TELEPHONE NETWORK HOLDINGS PTY LTD,MOBILE TELEPHONE NETWORK HOLDINGS PTY LTD,Corp Senior Unsecured,1,-0.191666369,-0.109082716,1.002747253,100,125.2760825,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.010103116,0.010103116,0.007558822,0.007558822,2.1(d)(i),Yes
MTN13,ZAG000151697,Mobile Telephone Networks Holdings Ltd F/R 04062025,950000,972989.3648,0.000321293,0.000321293,2025/06/04,JIBAR,115,,9.492,0.150684932,1.652054795,Corporate Senior Debt,Corporate,MOBILE TELEPHONE NETWORK HOLDINGS PTY LTD,MOBILE TELEPHONE NETWORK HOLDINGS PTY LTD,Corp Senior Unsecured,1,-0.191666369,-0.109082716,1.177419355,115,125.3634186,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.010103116,0.010103116,0.007558822,0.007558822,2.1(d)(i),Yes
MTN19,ZAG000162199,Mobile Telephone Networks Holdings Ltd F/R 070325      ,1300000,1320590.208,0.000436074,0.000436074,2025/03/07,JIBAR,124,,9.582,0.15890411,1.408219178,Corporate Senior Debt,Corporate,MOBILE TELEPHONE NETWORK HOLDINGS PTY LTD,MOBILE TELEPHONE NETWORK HOLDINGS PTY LTD,Corp Senior Unsecured,1,-0.191666369,-0.109082716,1.188925081,124,125.3691714,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.010103116,0.010103116,0.007558822,0.007558822,2.1(d)(i),Yes
MTN20,ZAG000162215,Mobile Telephone Networks Holdings (Pty) Ltd F/R 07092026,6500000,6673375.103,0.002203627,0.002203627,2026/09/07,JIBAR,129,,9.632,0.15890411,2.912328767,Corporate Senior Debt,Corporate,MOBILE TELEPHONE NETWORK HOLDINGS PTY LTD,MOBILE TELEPHONE NETWORK HOLDINGS PTY LTD,Corp Senior Unsecured,1,-0.191666369,-0.109082716,1.188925081,129,125.3691714,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.010103116,0.010103116,0.007558822,0.007558822,2.1(d)(i),Yes
MTN26,,MobileTelephone Networks Ltd F/R 29062026,3000000,3058580.839,0.001009979,0.001009979,2026/06/29,JIBAR,139,,9.732,0.219178082,2.720547945,Corporate Senior Debt,Corporate,MOBILE TELEPHONE NETWORK HOLDINGS PTY LTD,MOBILE TELEPHONE NETWORK HOLDINGS PTY LTD,Corp Senior Unsecured,1,-0.191666369,-0.109082716,1.280701754,139,125.4150598,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.010103116,0.010103116,0.007558822,0.007558822,,Yes
MTN33,,Mobile Telephone Networks Holding LTD F/R 130929,10000000,10207590.29,0.003370667,0.003370667,2029/09/13,JIBAR,171,,10.052,0.175342466,5.931506849,Corporate Senior Debt,Corporate,MOBILE TELEPHONE NETWORK HOLDINGS PTY LTD,MOBILE TELEPHONE NETWORK HOLDINGS PTY LTD,Corp Senior Unsecured,1,-0.191666369,-0.109082716,1.212624585,171,125.3810212,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.010103116,0.010103116,0.007558822,0.007558822,,Yes
MWAR05,,MW Asset Rentals (RF) F/R 22112023,1700000,1725960.935,0.000569933,0.000569933,2023/11/22,JIBAR,230,,10.642,0.117808219,0.117808219,Securitization,Corporate,MW ASSET RENTALS (RF) LIMITED,MW ASSET RENTALS (RF) LIMITED,Senior Secured,0.9,0,-0.080677079,1.133540373,230,28.22423803,0,0,JIBAR,2.Oth,2.1,2.1 (e),2.1 (e) (i),0.000569933,0.000569933,0.000569933,0.000569933,,No
NBK25B,ZAG000123613,Nedbank Ltd F/R 12022025,19000000,19528900.52,0.006448673,0.006448673,2025/02/12,JIBAR,114,,9.482,0.090410959,1.345205479,Bank Senior Debt - Floating,Bank,NEDBANK LTD,NEDBANK LTD,Bank Senior Unsecured,0.6,-0.395565495,2.467172627,1.09939759,114,197.5114169,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.060252333,0.068614758,0.068614758,0.068614758,2.1(c)(i),No
NBKB56,ZAG000161183,Nedbank F/R 01082024,1000000,1022228.072,0.000337552,0.000337552,2024/08/01,JIBAR,90,,9.242,0.060273973,0.810958904,Bank Senior Debt - Floating,Bank,NEDBANK LTD,NEDBANK LTD,Bank Senior Unsecured,0.6,-0.395565495,2.467172627,1.064139942,90,197.493788,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.060252333,0.068614758,0.068614758,0.068614758,2.1(c)(i),No
NCLN82,,Nedbank CLN F/R 20032024,2400000,2414106.473,0.000797166,0.000797166,2024/03/20,JIBAR,214.5,,10.487,0.194520548,0.443835616,Credit Linked Notes,Bank,NEDBANK LTD,ESKOM,Credit-Linked Note,1.5,0.175877894,4.834492325,1.241496599,214.5,-102.8124248,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.060252333,0.068614758,0.068614758,0.068614758,,No
NN229,ZAG000197245,Nedbank F/R 31032032,25000000,25074881.7,0.008280022,0.008280022,2032/03/31,JIBAR,170,,10.042,0.224657534,8.479452055,Credit Linked Notes,Bank,NEDBANK LTD,RSA GOVERNMENT,Credit-Linked Note,1.5,1,7,1.28975265,170,-536.5044266,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.060252333,0.068614758,0.068614758,0.068614758,2.1(c)(i),No
NN247,ZAG000198896,Nedbank F/R 28082035,25000000,25324429.2,0.008362425,0.008362425,2035/02/28,JIBAR,192,,10.262,0.139726027,11.39452055,Credit Linked Notes,Bank,NEDBANK LTD,RSA GOVERNMENT,Credit-Linked Note,1.5,1,7,1.162420382,192,-536.5680928,0,0,JIBAR,1,2.1,2.1 (c),2.1 (c) (i),0.009691595,0.068614758,0.068614758,0.068614758,2.1(c)(i),No
NGL06,,Nedbank Group Limited F/R 01122023,40000000,40556085.68,0.013392098,0.013392098,2023/12/01,JIBAR,135,,9.692,0.142465753,0.142465753,Bank Subordinated Debt - Tier 2,Bank,NEDBANK LTD,NEDBANK LTD,Bank Subordinated Debt - Tier 2,2,-0.395565495,2.467172627,1.166134185,135,211.5447851,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.060252333,0.068614758,0.068614758,0.068614758,2.1(c)(i),No
NGLT1B,,Nedbank Group Limited F/R 20102023,19380662,19983323.25,0.006598729,0.006598729,2023/10/20,JIBAR,220,,10.542,0.02739726,0.02739726,Bank Subordinated Debt - AT1,Bank,NEDBANK LTD,NEDBANK LTD,Bank Subordinated Debt - AT1,4,-0.395565495,2.467172627,1.028169014,220,231.4758026,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.060252333,0.068614758,0.068614758,0.068614758,,No
NGT103,,Nedbank Group Limited F/R 25032024,42000000,42863331.47,0.014153978,0.014153978,2024/03/25,JIBAR,103,,9.372,0.208219178,0.457534247,Bank Subordinated Debt - AT1,Bank,NEDBANK LTD,NEDBANK LTD,Bank Subordinated Debt - AT1,4,-0.395565495,2.467172627,1.262975779,103,231.5932059,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.060252333,0.068614758,0.068614758,0.068614758,,No
NGT104,ZAG000160441,Nedbank Group Limited F/R 15012025,14674000,15106120.99,0.004988219,0.004988219,2025/01/15,JIBAR,189,,10.232,0.01369863,1.268493151,Bank Subordinated Debt - AT1,Bank,NEDBANK LTD,NEDBANK LTD,Bank Subordinated Debt - AT1,4,-0.395565495,2.467172627,1.013888889,189,231.4686625,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.060252333,0.068614758,0.068614758,0.068614758,2.1(c)(i),No
NGT105,ZAG000164526,Nedbank Group Limited F/R 22052025,5000000,5210232.202,0.00172048,0.00172048,2025/05/22,JIBAR,260,,10.942,0.117808219,1.616438356,Bank Subordinated Debt - AT1,Bank,NEDBANK LTD,NEDBANK LTD,Bank Subordinated Debt - AT1,4,-0.395565495,2.467172627,1.133540373,260,231.5284882,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.060252333,0.068614758,0.068614758,0.068614758,2.1(c)(i),No
NGT107,,Nedbank Group Limited F/R 7.883% 19/11/2025,10130000,10706507.64,0.003535415,0.003535415,2025/11/19,JIBAR,250,,10.842,0.109589041,2.112328767,Bank Subordinated Debt - AT1,Bank,NEDBANK LTD,NEDBANK LTD,Bank Subordinated Debt - AT1,4,-0.395565495,2.467172627,1.123076923,250,231.5232565,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.060252333,0.068614758,0.068614758,0.068614758,,No
VND447E,ZAM000466846,Nedbank F/R 14062024,2000000,2014177.59,0.000665105,0.000665105,2024/06/14,JIBAR,125,0,9.592,0.125,0.679452055,Money Market,Bank,NEDBANK LTD,NEDBANK LTD,Money Market,0.5,-0.395565495,2.467172627,1.142857143,125,196.5331466,0,0,JIBAR,1,1.1,,,0.009691595,0.00132917,0,0,,No
VND449A,ZAM000467570,Nedbank F/R 20062024,2000000,2011027.01,0.000664065,0.000664065,2024/06/20,JIBAR,125,0,9.592,0.125,0.695890411,Money Market,Bank,NEDBANK LTD,NEDBANK LTD,Money Market,0.5,-0.395565495,2.467172627,1.142857143,125,196.5331466,0,0,JIBAR,1,1.1,,,0.009691595,0.00132917,0,0,,No
NHM016,,Northam Platinum Holdings F/R 12052025,20700000,21957976.24,0.007250783,0.007250783,2025/05/11,JIBAR,156,,9.902,0.087671233,1.58630137,Corporate Senior Debt,Corporate,NORTHAM PLATINUM,NORTHAM PLATINUM,Corp Senior Unsecured,1,-0.390364355,0,1.096096096,156,223.5809228,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.014077442,0.014077442,0.014077442,0.014077442,,No
NHM019,,Northam Platinum Holdings F/R 27052024 ,20000000,20673576.25,0.006826659,0.006826659,2024/05/25,JIBAR,114,,9.482,0.126027397,0.624657534,Corporate Senior Debt,Corporate,NORTHAM PLATINUM,NORTHAM PLATINUM,Corp Senior Unsecured,1,-0.390364355,0,1.144200627,114,223.6049751,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.014077442,0.014077442,0.014077442,0.014077442,,No
OML10,,Old Mutual Life Assurance Company 11.35% 15092025,635000,661208.355,0.000218339,0.000218339,2025/09/14,R186,15,9.465,9.465,1.687867265,1.931506849,Insurer Sub Debt,Insurer,OLD MUTUAL,OLD MUTUAL,Bank Subordinated Debt - Tier 2,2,-0.464484483,-0.198189439,-1.453768846,112.3,271.3479484,1,1.687867265,R186,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.00966319,0.00966319,0.00966319,0.00966319,,No
OML11,ZAG000160094,Old Mutual F/R 110624     ,2800000,2834907.577,0.00093612,0.00093612,2024/06/11,JIBAR,95,,9.292,0.169863014,0.671232877,Insurer Sub Debt,Insurer,OLD MUTUAL,OLD MUTUAL,Bank Subordinated Debt - Tier 2,2,-0.464484483,-0.198189439,1.204620462,95,272.677143,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.00966319,0.00966319,0.00966319,0.00966319,2.1(d)(i),No
OML12,,Old Mutual Life Assurance Company SA Ltd Float 11/12/25,25000000,25767495.79,0.008508731,0.008508731,2025/11/12,JIBAR,120,,9.542,0.090410959,2.093150685,Insurer Sub Debt,Insurer,OLD MUTUAL,OLD MUTUAL,Bank Subordinated Debt - Tier 2,2,-0.464484483,-0.198189439,1.09939759,120,272.6245316,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.00966319,0.00966319,0.00966319,0.00966319,,No
PARS01,,Pan African Resources Funding Company Limited F/R 13122025,10000000,10116496.96,0.003340587,0.003340587,2025/12/13,JIBAR,350,,11.842,0.175342466,2.178082192,Corporate Senior Debt,Corporate,PAN AFRICAN RESOURCES,PAN AFRICAN RESOURCES,Corp Senior Unsecured,1,2.016478599,0,1.212624585,350,-979.78229,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.003340587,0.003340587,0.003340587,0.003340587,,No
PEP04,,PPHSJ Float 05/05/26,15000000,15455218.51,0.005103496,0.005103496,2026/05/05,JIBAR,118,,9.522,0.071232877,2.569863014,Corporate Senior Debt,Corporate,PEPKOR HOLDINGS LTD,PEPKOR HOLDINGS LTD,Corp Senior Unsecured,1,0.765208942,0,1.076696165,118,-354.215426,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.005103496,0.005103496,0.005103496,0.005103496,,No
I2025,ZAG000096587,Republic of South Africa ILB 2% 31/01/2025,50000000,85855725,0.028350573,0.028350573,2025/01/31,,,4.4,9.2,1.25618493,1.312328767,ILBs,Govi,RSA GOVERNMENT,RSA GOVERNMENT,Government,0.1,1,7,-3.903430227,85.8,-553.1010181,1,1.25618493,I2025,2.Gov,2.1,2.1 (a),,0.078376703,0.0755875,0.078376703,0,2.1(a),No
R186,ZAG000016320,R186 Fixed 10.5% 20271221,10000000,10644769,0.003515028,0.003515028,2026/12/21,,,9.315,9.315,2.594747381,3.2,Govis,Govi,RSA GOVERNMENT,RSA GOVERNMENT,Government,0.1,1,7,-0.627058562,97.3,-551.4628322,1,2.594747381,R186,2.Gov,2.1,2.1 (a),,0.078376703,0.0755875,0.078376703,0,2.1(a),No
R2030,,R2030 Fixed 8.00% 20300131,70000000,62417411,0.020610966,0.020610966,2030/01/31,,,10.765,10.765,4.634412258,6.315068493,Govis,Govi,RSA GOVERNMENT,RSA GOVERNMENT,Government,0.1,1,7,-0.275147652,242.3,-551.2868768,1,4.634412258,R2030,2.Gov,2.1,2.1 (a),,0.078376703,0.0755875,0.078376703,0,,No
R2032,,R2032 Fixed 8.25% 20320331,85000000,69988209.5,0.023110933,0.023110933,2032/03/31,,,11.64,11.64,5.643525986,8.479452055,Govis,Govi,RSA GOVERNMENT,RSA GOVERNMENT,Government,0.1,1,7,-0.215353592,329.8,-551.2569797,1,5.643525986,R2032,2.Gov,2.1,2.1 (a),,0.078376703,0.0755875,0.078376703,0,,No
R2035,,R2035 Fixed 8.875% 20350228,10500000,8446708.2,0.002789203,0.002789203,2035/02/28,,,12.28,12.28,6.38584507,11.39452055,Govis,Govi,RSA GOVERNMENT,RSA GOVERNMENT,Government,0.1,1,7,-0.185671884,393.8,-551.2421389,2,0,R2035,2.Gov,3.1,2.1 (a),,0.078376703,0.002789203,0.078376703,0,,No
26TB0030,,,10000000,0,0,0,2023/08/10,0,0,8.05,8.05,0,-0.167123288,Treasury Bills,Govi,RSA GOVERNMENT,RSA GOVERNMENT,Government,0.1,1,7,1,-29.2,-550.6493029,0,0,FIXED,2.Gov,2.1,2.1 (a),,0.078376703,0.0755875,0.078376703,0,,No
RDFB24,ZAG000161910,Redefine Properties Ltd F/R 22082024,1000000,1019671.563,0.000336708,0.000336708,2024/08/22,JIBAR,100,,9.342,0.117808219,0.868493151,Corporate Senior Debt,Corporate,REDEFINE PROPERTIES,REDEFINE PROPERTIES,Corp Senior Unsecured,1,-0.075550722,-0.135911344,1.133540373,100,67.5519417,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.000336708,0.000336708,0.000336708,0.000336708,2.1(d)(i),No
RFCA1,,Richefond Circle Limited F/R 21122026,600000,603713.4978,0.000199353,0.000199353,2026/12/20,JIBAR,152,,9.862,0.194520548,3.197260274,Securitization,Corporate,RICHEFOND CIRCLE (RF) LIMITED,RICHEFOND CIRCLE (RF) LIMITED,Senior Secured,0.9,0,-0.080677079,1.241496599,152,28.27821614,0,0,JIBAR,2.Oth,2.1,2.1 (e),2.1 (e) (i),0.000199353,0.000199353,0.000199353,0.000199353,,No
SNT05,,Santam Limited F/R 30112025,4500000,4556114.178,0.001504483,0.001504483,2025/11/30,JIBAR,198,,10.322,0.139726027,2.142465753,Insurer Sub Debt,Insurer,SANTAM,SANTAM,Bank Subordinated Debt - Tier 2,2,1.405201242,-0.407272913,1.162420382,198,-660.0959845,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.001504483,0.001504483,0.001504483,0.001504483,,No
SPG005,,Super Group F/R 15032024,3759824,3799769.001,0.001254729,0.001254729,2024/03/15,JIBAR,104,,9.382,0.180821918,0.430136986,Corporate Senior Debt,Corporate,SUPER GROUP LIMITED,SUPER GROUP LIMITED,Corp Senior Unsecured,1,2.016478599,0,1.220735786,104,-979.7782344,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.003763592,0.003763592,0.003763592,0.003763592,,No
SPG007,,Super Group Ltd F/R 18062024,3532392,3578451.643,0.001181647,0.001181647,2024/06/18,JIBAR,70,,9.042,0.189041096,0.690410959,Corporate Senior Debt,Corporate,SUPER GROUP LIMITED,SUPER GROUP LIMITED,Corp Senior Unsecured,1,2.016478599,0,1.233108108,70,-979.7720482,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.003763592,0.003763592,0.003763592,0.003763592,,No
SPG009,,Super Group Ltd F/R 15102024,4000000,4019287.948,0.001327216,0.001327216,2024/10/15,JIBAR,99,,9.332,0.01369863,1.016438356,Corporate Senior Debt,Corporate,SUPER GROUP LIMITED,SUPER GROUP LIMITED,Corp Senior Unsecured,1,2.016478599,0,1.013888889,99,-979.8816578,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.003763592,0.003763592,0.003763592,0.003763592,,No
SBS21,,Standard Bank F/R 15052026,4000000,4180613.27,0.001380488,0.001380488,2026/05/15,JIBAR,97.25,,9.3145,0.098630137,2.597260274,Bank Senior Debt - Floating,Bank,STANDARD BANK LTD,STANDARD BANK LTD,Bank Senior Unsecured,0.6,-0.260344705,2.620447875,1.109422492,97.25,128.3732819,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.102541944,0.102541944,0.102541944,0.102541944,,No
SBS27,ZAG000112772,Standard Bank 10.13% 20022024,2200000,2233587.84,0.000737557,0.000737557,2024/02/20,R186,47,9.785,9.785,0.344169829,0.364383562,Bank Senior Debt - Fixed,Bank,STANDARD BANK LTD,STANDARD BANK LTD,Bank Senior Unsecured,0.6,-0.260344705,2.620447875,1.52478499,144.3,128.5809632,1,0.344169829,R186,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.102541944,0.102541944,0.102541944,0.102541944,2.1(c)(i),No
SBS39,,Standard Bank 9.71% 29012030,12000000,11715949.2,0.003868745,0.003868745,2030/01/29,R213,-63.5,10.675,10.675,4.482175357,6.309589041,Bank Senior Debt - Fixed,Bank,STANDARD BANK LTD,STANDARD BANK LTD,Bank Senior Unsecured,0.6,-0.260344705,2.620447875,-0.287176807,233.3,127.6749823,1,4.482175357,R213,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.102541944,0.102541944,0.102541944,0.102541944,2.1(c)(i),No
SBS52,ZAG000143512,Standard Bank F/R 29012030,17100000,18068151.61,0.005966317,0.005966317,2030/01/29,JIBAR,129,,9.632,0.052054795,6.309589041,Bank Senior Debt - Floating,Bank,STANDARD BANK LTD,STANDARD BANK LTD,Bank Senior Unsecured,0.6,-0.260344705,2.620447875,1.054913295,129,128.3460273,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.102541944,0.102541944,0.102541944,0.102541944,2.1(c)(i),No
SBS53,ZAG000143603,Standard Bank of South Africa LtdF/R 03052027 ,7900000,8267324.174,0.002729968,0.002729968,2027/05/03,JIBAR,110,,9.442,0.065753425,3.564383562,Bank Senior Debt - Floating,Bank,STANDARD BANK LTD,STANDARD BANK LTD,Bank Senior Unsecured,0.6,-0.260344705,2.620447875,1.070381232,110,128.3537613,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.102541944,0.102541944,0.102541944,0.102541944,2.1(c)(i),No
SBS57,,Standard Bank F/R 12062024,30800000,31231709.4,0.010313079,0.010313079,2024/06/12,JIBAR,86,,9.202,0.17260274,0.673972603,Bank Senior Debt - Floating,Bank,STANDARD BANK LTD,STANDARD BANK LTD,Bank Senior Unsecured,0.6,-0.260344705,2.620447875,1.208609272,86,128.4228753,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.102541944,0.102541944,0.102541944,0.102541944,,No
SBS58,ZAG000144619,Standard Bank F/R 12062027,10000000,10348198.23,0.003417097,0.003417097,2027/06/12,JIBAR,110,,9.442,0.17260274,3.673972603,Bank Senior Debt - Floating,Bank,STANDARD BANK LTD,STANDARD BANK LTD,Bank Senior Unsecured,0.6,-0.260344705,2.620447875,1.208609272,110,128.4228753,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.102541944,0.102541944,0.102541944,0.102541944,2.1(c)(i),No
SBS63,,Standard Bank F/R 02022026,10000000,10295974.46,0.003399852,0.003399852,2026/01/31,JIBAR,99,,9.332,0.057534247,2.312328767,Bank Senior Debt - Floating,Bank,STANDARD BANK LTD,STANDARD BANK LTD,Bank Senior Unsecured,0.6,-0.260344705,2.620447875,1.061046512,99,128.3490939,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.102541944,0.102541944,0.102541944,0.102541944,,No
ZAG000183203,SBS71,Standard Bank 5.458% 20270202,10000000,10237394.85,0.003380509,0.003380509,2027/02/02,JIBAR,119.5,,9.537,0.063013699,3.317808219,Bank Senior Debt - Floating,Bank,STANDARD BANK LTD,STANDARD BANK LTD,Bank Senior Unsecured,0.6,-0.260344705,2.620447875,1.067251462,119.5,128.3521964,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.102541944,0.102541944,0.102541944,0.102541944,,No
SBS77,,SDR F/R 191027,13000000,10000000,0.003302118,0.003302118,2027/10/19,JIBAR,126,,9.602,0.024657534,4.02739726,Bank Senior Debt - Floating,Bank,STANDARD BANK LTD,STANDARD BANK LTD,Bank Senior Unsecured,0.6,-0.260344705,2.620447875,1.025280899,126,128.3312111,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.102541944,0.102541944,0.102541944,0.102541944,,No
SBSS01,,Standard Bank F/R 19082024,5000000,10000000,0.003302118,0.003302118,2024/08/19,JIBAR,80,,9.142,0.109589041,0.860273973,Bank Senior Debt - Floating,Bank,STANDARD BANK LTD,STANDARD BANK LTD,Bank Senior Unsecured,0.6,-0.260344705,2.620447875,1.123076923,80,128.3801091,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.102541944,0.102541944,0.102541944,0.102541944,,No
SBSI11,,Standard Bank ILB 5.50% 07/12/2023,470000,1597482.154,0.000527507,0.000527507,2023/12/07,R197,70,3.2,8,0.149961828,0.15890411,Bank Senior Debt - ILBs,Bank,STANDARD BANK LTD,STANDARD BANK LTD,Bank Senior Unsecured,0.6,-0.260344705,2.620447875,1.176417757,-34.2,128.4067795,1,0.149961828,R197,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.102541944,0.102541944,0.102541944,0.102541944,,No
SBSI14,,Standard Bank ILB 3.45% 07122033,2450000,5875711.52,0.001940229,0.001940229,2033/12/07,R202,60,5.53,10.33,8.136483006,10.16712329,Bank Senior Debt - ILBs,Bank,STANDARD BANK LTD,STANDARD BANK LTD,Bank Senior Unsecured,0.6,-0.260344705,2.620447875,-0.140125045,198.8,127.7485081,1,8.136483006,R202,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.102541944,0.102541944,0.102541944,0.102541944,,No
