InstrumentCode,ISIN,InstrumentLongName,HoldingNominal,AssetMarketValue,Weight (%) Pre,Weight (%) Post,Maturity,Companion,Spread,MTM,Yield,Mod Duration,Term,Type,Issuer Type,Issuer,Exposure,Level of Subordination,Subordination,Quality,Liquidity,Interest Rate Score,Spread over Jibar,Instrument Score,Risk,Risk Duration,Reference, ,Level 2,Level 3,Level 4,Level 1 Max,Level 2 Max,Level 3 Max,Level 4 Max,GIR,Infrastructure
ZAG000151275,LBK28CI,Land & Agricultural Dev Bank of SA 10.565% 15052028,471572.94,466031.12,0.000151492,0.000151492,2028/05/15,R2030,307,11.88,11.88,3.380193912,4.676712329,SOE,SOE,LANDBANK,LANDBANK,Corp Senior Unsecured,1,0.020427899,0.307184788,-0.420133837,352.2,14.55555978,1,3.380193912,R2030,2.Oth,2.1,2.1 (d),2.1 (d) (ii),0.001706341,0.001706341,0.001706341,0.001706341,2.1(d)(i),Yes
ZAG000151853,LBK29CI,Land & Agricultural Dev Bank of SA 9.715% 07062026,2572218.55,2565613.66,0.000833998,0.000833998,2026/06/07,R186,400,9.955,9.955,2.286520418,2.736986301,SOE,SOE,LANDBANK,LANDBANK,Corp Senior Unsecured,1,0.020427899,0.307184788,-0.777290423,159.7,14.37698148,1,2.286520418,R186,2.Oth,2.1,2.1 (d),2.1 (d) (ii),0.001706341,0.001706341,0.001706341,0.001706341,2.1(d)(i),Yes
LBK38CI,ZAG000166240,Land & Agricultural Dev Bank of SA F/R 16022023,85740.35,75979.93,2.46986E-05,2.46986E-05,2023/09/12,0,0,8.025,8.025,0.1,0,SOE,SOE,LANDBANK,LANDBANK,Corp Senior Unsecured,1,0.020427899,0.307184788,1.111111111,-33.3,15.32118225,0,0,FIXED,2.Oth,2.1,2.1 (d),2.1 (d) (ii),0.001706341,0.001706341,0.001706341,0.001706341,2.1(d)(i),Yes
LGL12,,Liberty Group Limited F/R 04102027,25000000,25750939.19,0.008370801,0.008370801,2027/10/04,JIBAR,135,,9.708,0.060273973,4.063013699,Insurer Sub Debt,Insurer,LIBERTY GROUP,LIBERTY GROUP,Bank Subordinated Debt - Tier 2,2,0.066811181,-0.309030193,1.064139942,135,8.268205633,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.008370801,0.008370801,0.008370801,0.008370801,,No
MMIG06,,Momentum Metropolitan Life Ltd F/R 6.800% 19/10/28,13200000,13440592.33,0.004369104,0.004369104,2023/10/19,JIBAR,101,,9.368,0.101369863,0.101369863,Insurer Sub Debt,Insurer,MMI GROUP,MMI GROUP,Bank Subordinated Debt - Tier 2,2,-0.16505486,-0.226921889,1.112804878,101,123.4044753,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.008639886,0.008639886,0.008639886,0.008639886,,No
MML01,,Momentum Metropolitan Life Limited F/R 10122026,9000000,9081789.727,0.002952197,0.002952197,2026/12/10,JIBAR,146,,9.818,0.243835616,3.246575342,Insurer Sub Debt,Insurer,MMI GROUP,MMI GROUP,Bank Subordinated Debt - Tier 2,2,-0.16505486,-0.226921889,1.322463768,146,123.5093048,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.008639886,0.008639886,0.008639886,0.008639886,,No
MML03,,Momentum Metropolitan Life Limited F/R 15032028,4000000,4056339.599,0.001318585,0.001318585,2028/03/15,JIBAR,155,,9.908,0.008219178,4.509589041,Insurer Sub Debt,Insurer,MMI GROUP,MMI GROUP,Bank Subordinated Debt - Tier 2,2,-0.16505486,-0.226921889,1.008287293,155,123.3522166,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.008639886,0.008639886,0.008639886,0.008639886,,No
MTN10,ZAG000147257,Mobile Telephone Networks Holdings (Pty) Ltd F/R 11102024 ,650000,670790.4908,0.000218052,0.000218052,2024/10/11,JIBAR,96,,9.318,0.079452055,1.082191781,Corporate Senior Debt,Corporate,MOBILE TELEPHONE NETWORK HOLDINGS PTY LTD,MOBILE TELEPHONE NETWORK HOLDINGS PTY LTD,Corp Senior Unsecured,1,-0.191666369,-0.109082716,1.086309524,96,125.5185908,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.009971022,0.009971022,0.007414451,0.007414451,2.1(d)(i),Yes
MTN13,ZAG000151697,Mobile Telephone Networks Holdings Ltd F/R 04062025,950000,965997.258,0.000314015,0.000314015,2025/06/04,JIBAR,115,,9.508,0.22739726,1.728767123,Corporate Senior Debt,Corporate,MOBILE TELEPHONE NETWORK HOLDINGS PTY LTD,MOBILE TELEPHONE NETWORK HOLDINGS PTY LTD,Corp Senior Unsecured,1,-0.191666369,-0.109082716,1.294326241,115,125.6225991,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.009971022,0.009971022,0.007414451,0.007414451,2.1(d)(i),Yes
MTN19,ZAG000162199,Mobile Telephone Networks Holdings Ltd F/R 070325      ,1300000,1310990.494,0.000426161,0.000426161,2025/03/07,JIBAR,124,,9.598,0.235616438,1.484931507,Corporate Senior Debt,Corporate,MOBILE TELEPHONE NETWORK HOLDINGS PTY LTD,MOBILE TELEPHONE NETWORK HOLDINGS PTY LTD,Corp Senior Unsecured,1,-0.191666369,-0.109082716,1.308243728,124,125.6295579,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.009971022,0.009971022,0.007414451,0.007414451,2.1(d)(i),Yes
MTN20,ZAG000162215,Mobile Telephone Networks Holdings (Pty) Ltd F/R 07092026,6500000,6614806.813,0.002150261,0.002150261,2026/09/07,JIBAR,135,,9.708,0.235616438,2.989041096,Corporate Senior Debt,Corporate,MOBILE TELEPHONE NETWORK HOLDINGS PTY LTD,MOBILE TELEPHONE NETWORK HOLDINGS PTY LTD,Corp Senior Unsecured,1,-0.191666369,-0.109082716,1.308243728,135,125.6295579,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.009971022,0.009971022,0.007414451,0.007414451,2.1(d)(i),Yes
MTN26,,MobileTelephone Networks Ltd F/R 29062026,3000000,3115785.684,0.001012842,0.001012842,2026/06/29,JIBAR,139,,9.748,0.046575342,2.797260274,Corporate Senior Debt,Corporate,MOBILE TELEPHONE NETWORK HOLDINGS PTY LTD,MOBILE TELEPHONE NETWORK HOLDINGS PTY LTD,Corp Senior Unsecured,1,-0.191666369,-0.109082716,1.048850575,139,125.4998613,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.009971022,0.009971022,0.007414451,0.007414451,,Yes
MTN33,,Mobile Telephone Networks Holding LTD F/R 130929,10000000,10130566.01,0.003293121,0.003293121,2029/09/13,JIBAR,171,,10.068,0.002739726,6.008219178,Corporate Senior Debt,Corporate,MOBILE TELEPHONE NETWORK HOLDINGS PTY LTD,MOBILE TELEPHONE NETWORK HOLDINGS PTY LTD,Corp Senior Unsecured,1,-0.191666369,-0.109082716,1.002747253,171,125.4768096,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.009971022,0.009971022,0.007414451,0.007414451,,Yes
MWAR05,,MW Asset Rentals (RF) F/R 22112023,1700000,1712080.572,0.000556542,0.000556542,2023/11/22,JIBAR,230,,10.658,0.194520548,0.194520548,Securitization,Corporate,MW ASSET RENTALS (RF) LIMITED,MW ASSET RENTALS (RF) LIMITED,Senior Secured,0.9,0,-0.080677079,1.241496599,230,28.47894324,0,0,JIBAR,2.Oth,2.1,2.1 (e),2.1 (e) (i),0.000556542,0.000556542,0.000556542,0.000556542,,No
NBK25B,ZAG000123613,Nedbank Ltd F/R 12022025,19000000,19389146.05,0.006302787,0.006302787,2025/02/12,JIBAR,114,,9.498,0.167123288,1.421917808,Bank Senior Debt - Floating,Bank,NEDBANK LTD,NEDBANK LTD,Bank Senior Unsecured,0.6,-0.395565495,2.467172627,1.200657895,114,197.7627741,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.059617362,0.067785541,0.067785541,0.067785541,2.1(c)(i),No
NBKB56,ZAG000161183,Nedbank F/R 01082024,1000000,1015091.096,0.000329973,0.000329973,2024/08/01,JIBAR,90,,9.258,0.136986301,0.887671233,Bank Senior Debt - Floating,Bank,NEDBANK LTD,NEDBANK LTD,Bank Senior Unsecured,0.6,-0.395565495,2.467172627,1.158730159,90,197.7418102,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.059617362,0.067785541,0.067785541,0.067785541,2.1(c)(i),No
NCLN82,,Nedbank CLN F/R 20032024,2400000,2394994.677,0.000778536,0.000778536,2024/03/20,JIBAR,214.5,,10.503,0.021917808,0.520547945,Credit Linked Notes,Bank,NEDBANK LTD,ESKOM,Credit-Linked Note,1.5,0.175877894,4.834492325,1.022408964,214.5,-102.7212416,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.059617362,0.067785541,0.067785541,0.067785541,,No
NN229,ZAG000197245,Nedbank F/R 31032032,25000000,25567234.92,0.008311084,0.008311084,2032/03/31,JIBAR,170,,10.058,0.049315068,8.556164384,Credit Linked Notes,Bank,NEDBANK LTD,RSA GOVERNMENT,Credit-Linked Note,1.5,1,7,1.051873199,170,-536.4226392,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.059617362,0.067785541,0.067785541,0.067785541,2.1(c)(i),No
NN247,ZAG000198896,Nedbank F/R 28082035,25000000,25127615.66,0.008168178,0.008168178,2035/02/28,JIBAR,192,,10.278,0.216438356,11.47123288,Credit Linked Notes,Bank,NEDBANK LTD,RSA GOVERNMENT,Credit-Linked Note,1.5,1,7,1.276223776,192,-536.310464,0,0,JIBAR,1,2.1,2.1 (c),2.1 (c) (i),0.009498962,0.067785541,0.067785541,0.067785541,2.1(c)(i),No
NGL06,,Nedbank Group Limited F/R 01122023,40000000,40258009.64,0.013086582,0.013086582,2023/12/01,JIBAR,135,,9.708,0.219178082,0.219178082,Bank Subordinated Debt - Tier 2,Bank,NEDBANK LTD,NEDBANK LTD,Bank Subordinated Debt - Tier 2,2,-0.395565495,2.467172627,1.280701754,135,211.802796,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.059617362,0.067785541,0.067785541,0.067785541,2.1(c)(i),No
NGLT1B,,Nedbank Group Limited F/R 20102023,19380662,19824985.42,0.006444464,0.006444464,2023/10/20,JIBAR,220,,10.558,0.104109589,0.104109589,Bank Subordinated Debt - AT1,Bank,NEDBANK LTD,NEDBANK LTD,Bank Subordinated Debt - AT1,4,-0.395565495,2.467172627,1.116207951,220,231.7205491,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.059617362,0.067785541,0.067785541,0.067785541,,No
NGT103,,Nedbank Group Limited F/R 25032024,42000000,43758468.46,0.014224468,0.014224468,2024/03/25,JIBAR,179,,10.148,0.035616438,0.534246575,Bank Subordinated Debt - AT1,Bank,NEDBANK LTD,NEDBANK LTD,Bank Subordinated Debt - AT1,4,-0.395565495,2.467172627,1.036931818,179,231.6809111,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.059617362,0.067785541,0.067785541,0.067785541,,No
NGT104,ZAG000160441,Nedbank Group Limited F/R 15012025,14674000,15404856.95,0.005007623,0.005007623,2025/01/15,JIBAR,220,,10.558,0.090410959,1.345205479,Bank Subordinated Debt - AT1,Bank,NEDBANK LTD,NEDBANK LTD,Bank Subordinated Debt - AT1,4,-0.395565495,2.467172627,1.09939759,220,231.712144,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.059617362,0.067785541,0.067785541,0.067785541,2.1(c)(i),No
NGT105,ZAG000164526,Nedbank Group Limited F/R 22052025,5000000,5167339.626,0.001679736,0.001679736,2025/05/22,JIBAR,260,,10.958,0.194520548,1.693150685,Bank Subordinated Debt - AT1,Bank,NEDBANK LTD,NEDBANK LTD,Bank Subordinated Debt - AT1,4,-0.395565495,2.467172627,1.241496599,260,231.7831935,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.059617362,0.067785541,0.067785541,0.067785541,2.1(c)(i),No
NGT107,,Nedbank Group Limited F/R 7.883% 19/11/2025,10130000,10619659.56,0.003452109,0.003452109,2025/11/19,JIBAR,250,,10.858,0.18630137,2.189041096,Bank Subordinated Debt - AT1,Bank,NEDBANK LTD,NEDBANK LTD,Bank Subordinated Debt - AT1,4,-0.395565495,2.467172627,1.228956229,250,231.7769233,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.059617362,0.067785541,0.067785541,0.067785541,,No
VND447E,ZAM000466846,Nedbank F/R 14062024,2000000,2048491.78,0.000665899,0.000665899,2024/06/14,JIBAR,125,0,9.608,0.125,0.756164384,Money Market,Bank,NEDBANK LTD,NEDBANK LTD,Money Market,0.5,-0.395565495,2.467172627,1.142857143,125,196.7338737,0,0,JIBAR,1,1.1,,,0.009498962,0.001330784,0,0,,No
VND449A,ZAM000467570,Nedbank F/R 20062024,2000000,2045373.7,0.000664885,0.000664885,2024/06/20,JIBAR,125,0,9.608,0.125,0.77260274,Money Market,Bank,NEDBANK LTD,NEDBANK LTD,Money Market,0.5,-0.395565495,2.467172627,1.142857143,125,196.7338737,0,0,JIBAR,1,1.1,,,0.009498962,0.001330784,0,0,,No
NHM016,,Northam Platinum Holdings F/R 12052025,20700000,21769178.33,0.007076459,0.007076459,2025/05/11,JIBAR,164,,9.998,0.164383562,1.663013699,Corporate Senior Debt,Corporate,NORTHAM PLATINUM,NORTHAM PLATINUM,Corp Senior Unsecured,1,-0.390364355,0,1.196721311,164,223.8319625,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.013748489,0.013748489,0.013748489,0.013748489,,No
NHM019,,Northam Platinum Holdings F/R 27052024 ,20000000,20525042.27,0.00667203,0.00667203,2024/05/25,JIBAR,114,,9.498,0.202739726,0.701369863,Corporate Senior Debt,Corporate,NORTHAM PLATINUM,NORTHAM PLATINUM,Corp Senior Unsecured,1,-0.390364355,0,1.254295533,114,223.8607496,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.013748489,0.013748489,0.013748489,0.013748489,,No
OML10,,Old Mutual Life Assurance Company 11.35% 15092025,635000,660177.242,0.000214602,0.000214602,2025/09/14,R186,15,9.15,9.15,1.764417418,2.008219178,Insurer Sub Debt,Insurer,OLD MUTUAL,OLD MUTUAL,Bank Subordinated Debt - Tier 2,2,-0.464484483,-0.198189439,-1.308185784,79.2,271.621467,1,1.764417418,R186,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.00945358,0.00945358,0.00945358,0.00945358,,No
OML11,ZAG000160094,Old Mutual F/R 110624     ,2800000,2814881.754,0.000915027,0.000915027,2024/06/11,JIBAR,95,,9.308,0.246575342,0.747945205,Insurer Sub Debt,Insurer,OLD MUTUAL,OLD MUTUAL,Bank Subordinated Debt - Tier 2,2,-0.464484483,-0.198189439,1.327272727,95,272.9391963,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.00945358,0.00945358,0.00945358,0.00945358,2.1(d)(i),No
OML12,,Old Mutual Life Assurance Company SA Ltd Float 11/12/25,25000000,25606813.77,0.00832395,0.00832395,2025/11/12,JIBAR,115,,9.508,0.167123288,2.169863014,Insurer Sub Debt,Insurer,OLD MUTUAL,OLD MUTUAL,Bank Subordinated Debt - Tier 2,2,-0.464484483,-0.198189439,1.200657895,115,272.8758888,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.00945358,0.00945358,0.00945358,0.00945358,,No
PARS01,,Pan African Resources Funding Company Limited F/R 13122025,10000000,10025830.59,0.003259075,0.003259075,2025/12/13,JIBAR,350,,11.858,0.002739726,2.254794521,Corporate Senior Debt,Corporate,PAN AFRICAN RESOURCES,PAN AFRICAN RESOURCES,Corp Senior Unsecured,1,2.016478599,0,1.002747253,350,-979.6865015,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.003259075,0.003259075,0.003259075,0.003259075,,No
PEP04,,PPHSJ Float 05/05/26,15000000,15344523.42,0.00498801,0.00498801,2026/05/05,JIBAR,118,,9.538,0.147945205,2.646575342,Corporate Senior Debt,Corporate,PEPKOR HOLDINGS LTD,PEPKOR HOLDINGS LTD,Corp Senior Unsecured,1,0.765208942,0,1.173633441,118,-353.9662303,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.00498801,0.00498801,0.00498801,0.00498801,,No
I2025,ZAG000096587,Republic of South Africa ILB 2% 31/01/2025,50000000,85341630,0.027741815,0.027741815,2025/01/31,,,4.265,9.665,1.331529446,1.389041096,ILBs,Govi,RSA GOVERNMENT,RSA GOVERNMENT,Government,0.1,1,7,-3.016323323,130.7,-552.4567375,1,1.331529446,I2025,2.Gov,2.1,2.1 (a),,0.078612185,0.07583998,0.078612185,0,2.1(a),No
R186,ZAG000016320,R186 Fixed 10.5% 20271221,10000000,10660199,0.003465287,0.003465287,2026/12/21,,,9,9,2.674237228,3.276712329,Govis,Govi,RSA GOVERNMENT,RSA GOVERNMENT,Government,0.1,1,7,-0.597286922,64.2,-551.2472193,1,2.674237228,R186,2.Gov,2.1,2.1 (a),,0.078612185,0.07583998,0.078612185,0,2.1(a),No
R2030,,R2030 Fixed 8.00% 20300131,70000000,63041601,0.020492794,0.020492794,2030/01/31,,,10.385,10.385,4.729455088,6.391780822,Govis,Govi,RSA GOVERNMENT,RSA GOVERNMENT,Government,0.1,1,7,-0.268135686,202.7,-551.0826437,1,4.729455088,R2030,2.Gov,2.1,2.1 (a),,0.078612185,0.07583998,0.078612185,0,,No
R2032,,R2032 Fixed 8.25% 20320331,85000000,74261695,0.024140085,0.024140085,2032/03/31,,,11.295,11.295,5.482774035,8.556164384,Govis,Govi,RSA GOVERNMENT,RSA GOVERNMENT,Government,0.1,1,7,-0.223076156,293.7,-551.0601139,1,5.482774035,R2032,2.Gov,2.1,2.1 (a),,0.078612185,0.07583998,0.078612185,0,,No
R2035,,R2035 Fixed 8.875% 20350228,10500000,8528082.15,0.002772205,0.002772205,2035/02/28,,,11.99,11.99,6.510864965,11.47123288,Govis,Govi,RSA GOVERNMENT,RSA GOVERNMENT,Government,0.1,1,7,-0.181459718,363.2,-551.0393057,2,0,R2035,2.Gov,3.1,2.1 (a),,0.078612185,0.002772205,0.078612185,0,,No
26TB0030,,,10000000,0,0,0,2023/08/10,0,0,8.05,8.05,0,-0.090410959,Treasury Bills,Govi,RSA GOVERNMENT,RSA GOVERNMENT,Government,0.1,1,7,1,-30.8,-550.4485758,0,0,FIXED,2.Gov,2.1,2.1 (a),,0.078612185,0.07583998,0.078612185,0,,No
RDFB24,ZAG000161910,Redefine Properties Ltd F/R 22082024,1000000,1012457.927,0.000329117,0.000329117,2024/08/22,JIBAR,100,,9.358,0.194520548,0.945205479,Corporate Senior Debt,Corporate,REDEFINE PROPERTIES,REDEFINE PROPERTIES,Corp Senior Unsecured,1,-0.075550722,-0.135911344,1.241496599,100,67.80664691,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.000329117,0.000329117,0.000329117,0.000329117,2.1(d)(i),No
RFCA1,,Richefond Circle Limited F/R 21122026,600000,599214.2448,0.000194785,0.000194785,2026/12/20,JIBAR,152,,9.878,0.021917808,3.273972603,Securitization,Corporate,RICHEFOND CIRCLE (RF) LIMITED,RICHEFOND CIRCLE (RF) LIMITED,Senior Secured,0.9,0,-0.080677079,1.022408964,152,28.36939942,0,0,JIBAR,2.Oth,2.1,2.1 (e),2.1 (e) (i),0.000194785,0.000194785,0.000194785,0.000194785,,No
SNT05,,Santam Limited F/R 30112025,4500000,4520503.14,0.00146947,0.00146947,2025/11/30,JIBAR,198,,10.338,0.216438356,2.219178082,Insurer Sub Debt,Insurer,SANTAM,SANTAM,Bank Subordinated Debt - Tier 2,2,1.405201242,-0.407272913,1.276223776,198,-659.8383557,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.00146947,0.00146947,0.00146947,0.00146947,,No
SPG005,,Super Group F/R 15032024,3759824,3772682.396,0.001226378,0.001226378,2024/03/15,JIBAR,104,,9.398,0.008219178,0.506849315,Corporate Senior Debt,Corporate,SUPER GROUP LIMITED,SUPER GROUP LIMITED,Corp Senior Unsecured,1,2.016478599,0,1.008287293,104,-979.6837315,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.00370905,0.00370905,0.00370905,0.00370905,,No
SPG007,,Super Group Ltd F/R 18062024,3532392,3548782.463,0.001153595,0.001153595,2024/06/18,JIBAR,90,,9.258,0.016438356,0.767123288,Corporate Senior Debt,Corporate,SUPER GROUP LIMITED,SUPER GROUP LIMITED,Corp Senior Unsecured,1,2.016478599,0,1.016713092,90,-979.6795186,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.00370905,0.00370905,0.00370905,0.00370905,,No
SPG009,,Super Group Ltd F/R 15102024,4000000,4088616.195,0.001329077,0.001329077,2024/10/15,JIBAR,104.5,,9.403,0.090410959,1.093150685,Corporate Senior Debt,Corporate,SUPER GROUP LIMITED,SUPER GROUP LIMITED,Corp Senior Unsecured,1,2.016478599,0,1.09939759,104.5,-979.6381764,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.00370905,0.00370905,0.00370905,0.00370905,,No
SBS21,,Standard Bank F/R 15052026,4000000,4150756.088,0.001349277,0.001349277,2026/05/15,JIBAR,98,,9.338,0.175342466,2.673972603,Bank Senior Debt - Floating,Bank,STANDARD BANK LTD,STANDARD BANK LTD,Bank Senior Unsecured,0.6,-0.260344705,2.620447875,1.212624585,98,128.6256101,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.101041886,0.101041886,0.101041886,0.101041886,,No
SBS27,ZAG000112772,Standard Bank 10.13% 20022024,2200000,2220407.86,0.000721783,0.000721783,2024/02/20,R186,47,9.47,9.47,0.4158304,0.44109589,Bank Senior Debt - Fixed,Bank,STANDARD BANK LTD,STANDARD BANK LTD,Bank Senior Unsecured,0.6,-0.260344705,2.620447875,1.711831633,111.2,128.8752136,1,0.4158304,R186,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.101041886,0.101041886,0.101041886,0.101041886,2.1(c)(i),No
SBS39,,Standard Bank 9.71% 29012030,12000000,11813523.6,0.003840196,0.003840196,2030/01/29,R213,-63.5,10.32,10.32,4.576201864,6.38630137,Bank Senior Debt - Fixed,Bank,STANDARD BANK LTD,STANDARD BANK LTD,Bank Senior Unsecured,0.6,-0.260344705,2.620447875,-0.279626273,196.2,127.8794846,1,4.576201864,R213,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.101041886,0.101041886,0.101041886,0.101041886,2.1(c)(i),No
SBS52,ZAG000143512,Standard Bank F/R 29012030,17100000,17941881.14,0.005832328,0.005832328,2030/01/29,JIBAR,129,,9.648,0.128767123,6.38630137,Bank Senior Debt - Floating,Bank,STANDARD BANK LTD,STANDARD BANK LTD,Bank Senior Unsecured,0.6,-0.260344705,2.620447875,1.147798742,129,128.5931971,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.101041886,0.101041886,0.101041886,0.101041886,2.1(c)(i),No
SBS53,ZAG000143603,Standard Bank of South Africa LtdF/R 03052027 ,7900000,8209240.148,0.00266856,0.00266856,2027/05/03,JIBAR,110,,9.458,0.142465753,3.64109589,Bank Senior Debt - Floating,Bank,STANDARD BANK LTD,STANDARD BANK LTD,Bank Senior Unsecured,0.6,-0.260344705,2.620447875,1.166134185,110,128.6023649,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.101041886,0.101041886,0.101041886,0.101041886,2.1(c)(i),No
SBS57,,Standard Bank F/R 12062024,30800000,31013156.42,0.010081378,0.010081378,2024/06/12,JIBAR,86,,9.218,0.249315068,0.750684932,Bank Senior Debt - Floating,Bank,STANDARD BANK LTD,STANDARD BANK LTD,Bank Senior Unsecured,0.6,-0.260344705,2.620447875,1.332116788,86,128.6853562,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.101041886,0.101041886,0.101041886,0.101041886,,No
SBS58,ZAG000144619,Standard Bank F/R 12062027,10000000,10268348.47,0.003337909,0.003337909,2027/06/12,JIBAR,110,,9.458,0.249315068,3.750684932,Bank Senior Debt - Floating,Bank,STANDARD BANK LTD,STANDARD BANK LTD,Bank Senior Unsecured,0.6,-0.260344705,2.620447875,1.332116788,110,128.6853562,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.101041886,0.101041886,0.101041886,0.101041886,2.1(c)(i),No
SBS63,,Standard Bank F/R 02022026,10000000,10223624.26,0.003323371,0.003323371,2026/01/31,JIBAR,99,,9.348,0.134246575,2.389041096,Bank Senior Debt - Floating,Bank,STANDARD BANK LTD,STANDARD BANK LTD,Bank Senior Unsecured,0.6,-0.260344705,2.620447875,1.155063291,99,128.5968294,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.101041886,0.101041886,0.101041886,0.101041886,,No
ZAG000183203,SBS71,Standard Bank 5.458% 20270202,10000000,10163825.08,0.003303932,0.003303932,2027/02/02,JIBAR,119.5,,9.553,0.139726027,3.394520548,Bank Senior Debt - Floating,Bank,STANDARD BANK LTD,STANDARD BANK LTD,Bank Senior Unsecured,0.6,-0.260344705,2.620447875,1.162420382,119.5,128.600508,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.101041886,0.101041886,0.101041886,0.101041886,,No
SBS77,,SDR F/R 191027,13000000,10000000,0.003250678,0.003250678,2027/10/19,JIBAR,126,,9.618,0.101369863,4.104109589,Bank Senior Debt - Floating,Bank,STANDARD BANK LTD,STANDARD BANK LTD,Bank Senior Unsecured,0.6,-0.260344705,2.620447875,1.112804878,126,128.5757002,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.101041886,0.101041886,0.101041886,0.101041886,,No
SBSS01,,Standard Bank F/R 19082024,5000000,10000000,0.003250678,0.003250678,2024/08/19,JIBAR,80,,9.158,0.18630137,0.936986301,Bank Senior Debt - Floating,Bank,STANDARD BANK LTD,STANDARD BANK LTD,Bank Senior Unsecured,0.6,-0.260344705,2.620447875,1.228956229,80,128.6337759,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.101041886,0.101041886,0.101041886,0.101041886,,No
SBSI11,,Standard Bank ILB 5.50% 07/12/2023,470000,1581236.134,0.000514009,0.000514009,2023/12/07,R197,90,4.66,10.06,0.225012864,0.235616438,Bank Senior Debt - ILBs,Bank,STANDARD BANK LTD,STANDARD BANK LTD,Bank Senior Unsecured,0.6,-0.260344705,2.620447875,1.290343998,170.2,128.6644698,1,0.225012864,R197,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.101041886,0.101041886,0.101041886,0.101041886,,No
SBSI14,,Standard Bank ILB 3.45% 07122033,2450000,5844191.78,0.001899758,0.001899758,2033/12/07,R202,60,5.49,10.89,8.216147615,10.24383562,Bank Senior Debt - ILBs,Bank,STANDARD BANK LTD,STANDARD BANK LTD,Bank Senior Unsecured,0.6,-0.260344705,2.620447875,-0.138578096,253.2,127.9500087,1,8.216147615,R202,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.101041886,0.101041886,0.101041886,0.101041886,,No
