Date,Bond Code,ISIN Code,Ticker,ISSUER,ISSUER_INDUSTRY,PAYMENT_RANK,DAYS_TO_NEXT_COUPON,NXT_CPN_DT,Maturity,Coupon,Companion Bond,BP Spread,MTM,All in price,Clean Price,Accrued Interest,Year High Yield,Year Low Yield,Return (YTD),Duration,Modified Duration,Delta,Rand per Basis Point,Convexity,Yield Volatility,Yield / Price Indicator,Last Trade Date,Last MTM Change Date,Index Ratio,Base CPI,Reference CPI,MTM Process Methodology,MTM Change
2026/10/25,FRS286,ZAG000180944,ZAG000180944 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,50,2023/10/25,25-Oct-26,8.7,JIBAR,185,,101.0863246,100.013163,1.073161644,100,100,0,,0,,,,,Price,11-Nov-21,27-Aug-23,,,,Price Traded Methodology,
2023/11/13,FRS288,ZAG000181314,ZAG000181314 Corp,FIRSTRAND BANK LTD,BANK,Unsecured,69,2023/11/13,13-Nov-23,3.502,JIBAR,,,99.22237963,99.04967826,0.17270137,0,0,0,,0,,,,,Price,17-Jan-22,21-Sep-22,,,,Price Traded Methodology,
2027/05/13,FRS300,ZAG000185885,ZAG000185885 Corp,FIRSTRAND BANK LTD,BANK,Unsecured,69,2023/11/13,13-May-27,7.962,JIBAR,1637,,100,100,0,0,0,0,,0,,,,,Price,12-May-22,13-May-22,,,,Issuer Valuated,
2027/05/16,FRS301,ZAG000185893,ZAG000185893 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,72,2023/11/16,16-May-27,10.052,JIBAR,200,,100.4649906,100.0087495,0.456241096,100,100,0,,0,,,,,Price,13-May-22,27-Aug-23,,,,Price Traded Methodology,
2030/01/31,FRS306,ZAG000187287,ZAG000187287 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,56,2023/10/31,30-Apr-26,10.669,JIBAR,300,,101.0156913,100.0118557,1.003835616,100,100,0,,0,,,,,Price,17-Oct-22,27-Aug-23,,,,Price Traded Methodology,
2023/09/21,FRS310,ZAG000190158,ZAG000190158 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,16,2023/09/21,21-Sep-23,10.59,R186,90,9.725,104.73688,99.97863,4.75825,10.875,8.86,0.01,0.057154342,0.054504081,-0.057085875,5.708587475,0.00594139,,Price,28-Nov-22,27-Aug-23,,,,Illiquid Methodology,
2023/09/21,FRS311,ZAG000190166,ZAG000190166 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,16,2023/09/21,21-Sep-23,11.242,JIBAR,275,,102.220707,100.0064604,2.214246575,100,100,0,,0,,,,,Price,20-Sep-22,27-Aug-23,,,,Price Traded Methodology,
2025/09/28,FRS312,ZAG000190331,ZAG000190331 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,23,2023/09/28,28-Sep-25,8.368,JIBAR,,,103.1518465,101.6616547,1.490191781,0,0,0,,0,,,,,Price,26-Sep-22,27-Aug-23,,,,Price Traded Methodology,
2025/10/27,FRS313,ZAG000191362,ZAG000191362 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,52,2023/10/27,27-Apr-24,9.375,JIBAR,92.5,,100.9386402,100.0139826,0.924657534,100,100,0,,0,,,,,Price,19-Jun-23,27-Aug-23,,,,Price Traded Methodology,
2024/11/17,FRS318,ZAG000195512,ZAG000195512 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,73,2023/11/17,17-Nov-23,4.18,R186,-439,4.435,101.1436968,99.91832694,1.225369863,5.585,4.18,0.06,0.213638114,0.209,,21.13938,0.08736,,Price,17-Apr-23,27-Aug-23,,,,Price Traded Methodology,
2033/12/07,FRS324,ZAG000196379,ZAG000196379 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,148,2024/01/31,07-Dec-33,10.37,R197,466.45,9.3945,109.1756297,108.2503848,0.925244967,9.6295,7.035,0,6.673081228,6.37369,,695.85194,55.91946,,Rate,23-May-23,30-May-23,,,,Inflation Linked Methodology,
2033/12/07,FRS325,ZAG000196361,ZAG000196361 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,148,2024/01/31,07-Dec-33,10.5,R197,483,9.56,108.9041554,107.9673115,0.936843987,9.795,7.2,0,6.63517718,6.33248,,689.63387,55.37522,,Rate,23-May-23,30-May-23,,,,Inflation Linked Methodology,
2033/12/07,FRS326,ZAG000196403,ZAG000196403 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,148,2024/01/31,07-Dec-33,10.24,R197,449,9.22,109.5143172,108.6006712,0.913645946,9.455,6.86,0,6.712391545,6.41659,,702.70813,56.48719,,Rate,23-May-23,30-May-23,,,,Inflation Linked Methodology,
2033/12/07,FRS327,ZAG000196353,ZAG000196353 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,148,2024/01/31,07-Dec-33,10.3,R197,458,9.31,109.2911928,108.3721935,0.91899934,9.545,6.95,0,6.693004233,6.3953,,698.95028,56.20543,,Rate,23-May-23,30-May-23,,,,Inflation Linked Methodology,
2033/12/07,FRS328,ZAG000196395,ZAG000196395 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,148,2024/01/31,07-Dec-33,10.27,R197,454,9.27,109.3675,108.4511774,0.916322643,9.505,6.91,0,6.702050565,6.40517,,700.51753,56.33608,,Rate,23-May-23,30-May-23,,,,Inflation Linked Methodology,
2028/06/01,FRS329,ZAG000196619,ZAG000196619 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,87,2023/12/01,01-Jun-28,11.123,JIBAR,,,112.0648274,112.0648274,0,0,0,0,,0,,,,,Price,31-May-23,27-Aug-23,,,,Price Traded Methodology,
2030/06/01,FRS330,ZAG000196627,ZAG000196627 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,87,2023/12/01,01-Jun-30,10.702,JIBAR,221,,99.99965179,99.99965179,0,100,100,0,,0,,,,,Price,23-Aug-23,27-Aug-23,,,,Price Traded Methodology,
2032/03/31,FRS331,ZAG000196684,ZAG000196684 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,27,2023/10/02,31-Mar-26,11.5,JIBAR,300,,101.9932042,100.0082727,1.984931507,100,100,0,,0,,,,,Price,23-Aug-23,27-Aug-23,,,,Price Traded Methodology,
2030/01/31,FRS332,ZAG000196676,ZAG000196676 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,56,2023/10/31,30-Apr-26,11.45,JIBAR,300,,101.0156913,100.0118557,1.003835616,100,100,0,,0,,,,,Price,23-Aug-23,27-Aug-23,,,,Price Traded Methodology,
2033/12/07,FRS333,ZAG000196759,ZAG000196759 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,2,2023/09/07,07-Mar-28,11.492,JIBAR,300,,102.7710199,100.0025158,2.76850411,0,0,0,,0,,,,,Price,23-Aug-23,27-Aug-23,,,,Price Traded Methodology,
2027/12/21,FRS334,ZAG000196791,ZAG000196791 Corp,FIRSTRAND BANK LTD,BANK,Unsecured,16,2023/09/21,21-Dec-27,10.552,JIBAR,206,,102.0852716,100.0071346,2.078136986,100,100,0,,0,,,,,Price,10-Aug-23,21-Jun-23,,,,Price Traded Methodology,
2026/07/17,FRS339,ZAG000197690,ZAG000197690 Corp,FIRSTRAND BANK LTD,BANK,Unsecured,42,2023/10/17,17-Jul-26,9.47,,,,104.3821187,100,4.382118657,0,0,0,,0,,,,,Price,13-Jul-23,23-Aug-23,,,,Issuer Valuated,
2028/07/19,FRS340,ZAG000197740,ZAG000197740 Corp,FIRSTRAND BANK LTD,BANK,Unsecured,44,2023/10/19,19-Jul-28,10.02,,,,105.0218259,100,5.021825913,0,0,0,,0,,,,,Price,17-Jul-23,23-Aug-23,,,,Issuer Valuated,
2023/12/07,FRS36,ZAG000077397,ZAG000077397 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,93,2023/12/07,07-Dec-23,5.5,R197,61,4.46,335.72973,331.4453,4.28443,4.812,2.958,0.01,0.268497334,0.262640452,-0.881762083,88.17620827,0.137960014,,Price,22-Jun-23,07-Dec-14,3.306170339,33.15013709,109.6,Inflation Linked Methodology,
2023/12/07,FRS37,ZAG000077793,ZAG000077793 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,93,2023/12/07,07-Dec-23,5.5,R197,-1,3.84,336.27733,331.9929,4.28443,4.192,2.338,0.01,0.268119747,0.263068825,-0.884640783,88.46407834,0.138410414,,Rate,23-Aug-23,28-Sep-22,3.306170339,33.15013709,109.6,Inflation Linked Methodology,
2023/12/07,FRS43,ZAG000078643,ZAG000078643 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,93,2023/12/07,07-Dec-23,5.5,R197,35,4.2,335.95914,331.67471,4.28443,4.552,2.698,0.01,0.268339141,0.262819922,-0.882967567,88.29675666,0.138148623,,Price,24-Nov-22,15-Sep-20,3.306170339,33.15013709,109.6,Inflation Linked Methodology,
2026/11/04,FRS62,ZAG000090614,ZAG000090614 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,62,2023/11/06,04-Nov-26,10.225,JIBAR,180,,100.7942361,100.0098525,0.784383562,100,100,0,,0,,,,,Price,04-Nov-11,27-Aug-23,,,,Price Traded Methodology,
2042/01/26,FRS64,ZAG000092529,ZAG000092529 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,143,2024/01/26,26-Jan-42,2,I2038,60,5.575,107.07713,106.71159,0.36554,5.66,5.02,0.1,14.31195629,13.92382954,-14.90923806,1490.923806,235.5527688,,Rate,25-Jan-12,22-Jul-13,1.802990731,60.78788876,109.6,Inflation Linked Methodology,
2042/10/30,FRS81,ZAG000100892,ZAG000100892 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,55,2023/10/30,30-Oct-42,2.25,R202,32,5.05,115.69276,114.36566,1.3271,5.285,4.71,0.06,14.48627015,14.12950027,-16.3468099,1634.68099,247.0674448,,Rate,24-Apr-23,27-Aug-23,1.736178518,63.12714902,109.6,Inflation Linked Methodology,
2025/01/31,FRS85,ZAG000104985,ZAG000104985 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,148,2024/01/31,31-Jan-25,2,I2025,57,4.8,169.02382,168.71636,0.30746,4.97,3.69,0.23,1.397902923,1.365139574,-2.307411169,230.7411169,2.542030026,,Price,06-May-21,17-Feb-20,1.753530713,62.50246954,109.6,Inflation Linked Methodology,
2025/01/31,FRS87,ZAG000105420,ZAG000105420 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,148,2024/01/31,31-Jan-25,2,I2025,85,5.08,168.37944,168.07198,0.30746,5.25,3.97,0.21,1.397868924,1.363242563,-2.295420109,229.5420109,2.535015044,,Price,09-Jun-20,08-Jun-20,1.753530713,62.50246954,109.6,Inflation Linked Methodology,
2023/12/07,FRS90,ZAG000106410,ZAG000106410 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,93,2023/12/07,07-Dec-23,5.5,R197,141,5.26,335.02581,330.74138,4.28443,5.612,3.758,0.01,0.26898273,0.262089769,-0.878068346,87.8068346,0.137382094,,Price,19-Jul-17,28-Feb-17,3.306170339,33.15013709,109.6,Inflation Linked Methodology,
2024/12/10,FRX24,ZAG000073693,ZAG000073693 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,96,2023/12/10,10-Dec-24,10.75,R186,30,9.125,104.32063,101.87611,2.44452,10.155,7.9,0.05,1.198896722,1.146583834,-1.196123483,119.6123483,1.914864797,,Rate,07-Aug-23,21-Jun-23,,,,Illiquid Methodology,
2025/07/26,FRX25,ZAG000152828,ZAG000152828 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,143,2024/01/26,26-Jul-25,9.75,R186,25,9.075,102.11691,101.12855,0.98836,10.225,8.08,0.02,1.765183324,1.688564701,-1.724309954,172.4309954,3.787235213,,Rate,02-Mar-23,05-Mar-23,,,,Illiquid Methodology,
2027/03/07,FRX27,ZAG000142506,ZAG000142506 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,2,2023/09/07,07-Mar-27,10.19,R186,34,9.165,107.94808,102.97871,4.96937,10.805,8.36,0,2.911252464,2.783689876,-3.004939716,300.4939716,10.16437813,,Rate,07-Aug-23,09-Aug-23,,,,Illiquid Methodology,
2028/07/26,FRX28,ZAG000152836,ZAG000152836 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,143,2024/01/26,26-Jul-28,10.12,R186,70,9.525,103.28575,102.25989,1.02586,11.015,9.14,-0.04,3.956440003,3.776580364,-3.900669321,390.0669321,18.07036732,,Rate,12-Jul-23,09-Aug-23,,,,Illiquid Methodology,
2030/01/31,FRX30,ZAG000124264,ZAG000124264 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,148,2024/01/31,31-Jan-30,9.75,R2 030,4,10.18,98.84102,97.98623,0.85479,11.52,9.62,-0.01,4.858222462,4.622916035,-4.569337596,456.9337596,27.5340201,,Rate,15-Aug-23,09-Aug-23,,,,Illiquid Methodology,
2032/03/31,FRX32,ZAG000142514,ZAG000142514 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,25,2023/09/30,31-Mar-32,10.52,R2 032,-19,10.74,103.19447,98.75589,4.43858,11.865,10.025,0.01,5.588072163,5.30328572,-5.472697453,547.2697453,39.41125529,,Rate,03-May-23,09-Aug-23,,,,Illiquid Methodology,
2045/04/14,FRX45,ZAG000076480,ZAG000076480 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,39,2023/10/14,14-Apr-45,8,R2 044,5,12.385,70.26843,67.19994,3.06849,13.19,11.485,0.04,8.108601983,7.635757688,-5.365526907,536.5526907,104.3447628,,Rate,08-Mar-23,09-Aug-23,,,,Illiquid Methodology,
2024/06/21,GBL06,ZAG000172420,ZAG000172420 Corp,GRINDROD BANK LTD,INDUSTRIAL,Sr Unsecured,16,2023/09/21,21-Jun-24,10.992,JIBAR,228,,102.33949,100.1745585,2.164931507,100,100,0,,0,,,,,Price,11-Aug-23,13-Apr-22,,,,Price Traded Methodology,
2029/06/12,GRL35,ZAG000160276,ZAG000160276 Corp,GROWTHPOINT PROPERTIES L,FINANCIAL,Sr Unsecured,98,2023/12/12,12-Jun-29,4.15,I2029,47,4.735,120.78266,119.64742,1.13524,5.04,4.409,0.02,5.139420508,5.020558779,-6.063964461,606.3964461,29.65734492,,Rate,16-Aug-23,22-Dec-19,1.232665037,88.91304348,109.6,Inflation Linked Methodology,
2024/02/21,GRT07,ZAG000112806,ZAG000112806 Corp,GROWTHPOINT PROPERTIES L,FINANCIAL,Sr Unsecured,77,2023/11/21,21-Feb-24,10.292,JIBAR,102,,100.7199611,100.4097913,0.310169863,100,100,0,,0,,,,,Price,20-Jul-23,05-Jul-23,,,,Price Traded Methodology,
2023/10/17,GRT17,ZAG000140039,ZAG000140039 Corp,GROWTHPOINT PROPERTIES L,FINANCIAL,Sr Unsecured,42,2023/10/17,17-Oct-23,10.15,R186,20.9,9.034,103.89216,100.08243,3.80973,10.184,8.499,0.05,0.130237263,0.124608688,-0.129458651,12.94586515,0.03105465,,Rate,03-Jul-23,22-Feb-23,,,,Illiquid Methodology,
2024/04/03,GRT20,ZAG000143025,ZAG000143025 Corp,GROWTHPOINT PROPERTIES L,FINANCIAL,Sr Unsecured,28,2023/10/03,03-Apr-24,10.35,JIBAR,170.9,,101.7925161,100.0911463,1.701369863,100,100,0,,0,,,,,Price,02-Feb-23,20-Sep-22,,,,Price Traded Methodology,
2024/04/03,GRT21,ZAG000143033,ZAG000143033 Corp,GROWTHPOINT PROPERTIES L,FINANCIAL,Sr Unsecured,28,2023/10/03,03-Apr-24,9.78,R186,-109,7.735,105.17424,101.12827,4.04597,8.885,6.87,0.01,0.564338299,0.543325197,-0.571438145,57.14381453,0.566958024,,Rate,14-Dec-22,21-Feb-22,,,,Illiquid Methodology,
2024/10/16,GRT23,ZAG000147349,ZAG000147349 Corp,GROWTHPOINT PROPERTIES L,FINANCIAL,Sr Unsecured,41,2023/10/16,16-Oct-24,10.2,JIBAR,98,,102.0641118,100.7786323,1.285479452,100,100,0,,0,,,,,Price,21-Aug-23,02-Aug-23,,,,Price Traded Methodology,
2025/03/09,GRT25G,ZAG000150111,ZAG000150111 Corp,GROWTHPOINT PROPERTIES L,FINANCIAL,Sr Unsecured,6,2023/09/11,09-Mar-25,10.173,JIBAR,130,,100.2800918,100.5588042,-0.278712329,100,100,0,,0,,,,,Price,28-Jul-23,16-Aug-22,,,,Price Traded Methodology,
2028/03/09,GRT26G,ZAG000150129,ZAG000150129 Corp,GROWTHPOINT PROPERTIES L,FINANCIAL,Sr Unsecured,6,2023/09/11,09-Mar-28,10.483,JIBAR,145,,101.7268426,102.0140481,-0.287205479,100,100,0,,0,,,,,Price,23-Aug-23,25-May-23,,,,Price Traded Methodology,
2023/09/28,GRT27,ZAG000154329,ZAG000154329 Corp,GROWTHPOINT PROPERTIES L,FINANCIAL,Sr Unsecured,23,2023/09/28,28-Sep-23,9.792,JIBAR,115,,101.7648789,100.0210981,1.743780822,100,100,0,,0,,,,,Price,28-Jul-23,16-Jul-23,,,,Price Traded Methodology,
2023/12/10,GRT29,ZAG000155995,ZAG000155995 Corp,GROWTHPOINT PROPERTIES L,FINANCIAL,Sr Unsecured,6,2023/09/11,10-Dec-23,9.765,JIBAR,87,,99.85727831,100.1250317,-0.267753425,100,100,0,,0,,,,,Price,07-Aug-23,14-Jun-23,,,,Price Traded Methodology,
2025/12/10,GRT30,ZAG000156001,ZAG000156001 Corp,GROWTHPOINT PROPERTIES L,FINANCIAL,Sr Unsecured,6,2023/09/11,10-Dec-25,10.015,JIBAR,127,,100.2848833,100.5594861,-0.27460274,100,100,0,,0,,,,,Price,24-Mar-23,19-Apr-23,,,,Price Traded Methodology,
2024/02/28,GRT31,ZAG000157389,ZAG000157389 Corp,GROWTHPOINT PROPERTIES L,FINANCIAL,Sr Unsecured,84,2023/11/28,28-Feb-24,9.767,JIBAR,140,,100.108113,100.0010773,0.107035616,100,100,0,,0,,,,,Price,27-Feb-19,27-Aug-23,,,,Price Traded Methodology,
2024/04/18,GRT32,ZAG000158627,ZAG000158627 Corp,GROWTHPOINT PROPERTIES L,FINANCIAL,Sr Unsecured,43,2023/10/18,18-Apr-24,9.888,JIBAR,90,,101.5286408,100.3095723,1.219068493,100,100,0,,0,,,,,Price,24-Aug-23,13-Jul-23,,,,Price Traded Methodology,
2026/04/18,GRT33,ZAG000158635,ZAG000158635 Corp,GROWTHPOINT PROPERTIES L,FINANCIAL,Sr Unsecured,43,2023/10/18,18-Apr-26,10.098,JIBAR,119,,102.1892147,100.9442558,1.244958904,100,100,0,,0,,,,,Price,14-Aug-23,25-Jul-23,,,,Price Traded Methodology,
2029/04/18,GRT34,ZAG000158650,ZAG000158650 Corp,GROWTHPOINT PROPERTIES L,FINANCIAL,Sr Unsecured,43,2023/10/18,18-Apr-29,10.408,JIBAR,173,,102.0279676,100.7447896,1.283178082,100,100,0,,0,,,,,Price,12-Jul-22,21-Jul-22,,,,Price Traded Methodology,
2024/06/27,GRT36,ZAG000160474,ZAG000160474 Corp,GROWTHPOINT PROPERTIES L,FINANCIAL,Sr Unsecured,22,2023/09/27,27-Jun-24,9.942,JIBAR,93,,102.2148251,100.4170936,1.797731507,100,100,0,,0,,,,,Price,07-Aug-23,26-Jul-23,,,,Price Traded Methodology,
2026/03/31,GRT38,ZAG000162801,ZAG000162801 Corp,GROWTHPOINT PROPERTIES L,FINANCIAL,Sr Unsecured,86,2023/11/30,31-Mar-26,10.08,JIBAR,132,,102.3407728,100.6009372,1.739835616,100,100,0,,0,,,,,Price,19-Jun-23,06-Jun-23,,,,Price Traded Methodology,
2026/04/30,GRT39,ZAG000162819,ZAG000162819 Corp,GROWTHPOINT PROPERTIES L,FINANCIAL,Sr Unsecured,56,2023/10/31,30-Apr-26,10.03,JIBAR,158,,100.8934057,100.0140632,0.879342466,100,100,0,,0,,,,,Price,23-Nov-22,27-Aug-23,,,,Price Traded Methodology,
2024/11/20,GRT41,ZAG000164252,ZAG000164252 Corp,GROWTHPOINT PROPERTIES L,FINANCIAL,Sr Unsecured,76,2023/11/20,20-Nov-24,9.782,JIBAR,109,,100.6444043,100.3496043,0.2948,100,100,0,,0,,,,,Price,14-Aug-23,19-Apr-23,,,,Price Traded Methodology,
2026/11/20,GRT42,ZAG000164260,ZAG000164260 Corp,GROWTHPOINT PROPERTIES L,FINANCIAL,Sr Unsecured,76,2023/11/20,20-Nov-26,10.012,JIBAR,133,,101.107038,100.8053065,0.301731507,100,100,0,,0,,,,,Price,07-Aug-23,17-May-23,,,,Price Traded Methodology,
2024/04/22,GRT47,ZAG000175571,ZAG000175571 Corp,GROWTHPOINT PROPERTIES L,FINANCIAL,Sr Unsecured,48,2023/10/23,22-Apr-24,10.008,JIBAR,110,,101.3602392,100.2908913,1.069347945,100,100,0,,0,,,,,Price,31-Jul-23,30-Jul-23,,,,Price Traded Methodology,
2026/04/22,GRT48,ZAG000175589,ZAG000175589 Corp,GROWTHPOINT PROPERTIES L,FINANCIAL,Sr Unsecured,48,2023/10/23,22-Apr-26,10.448,JIBAR,132,,102.6808402,101.5644786,1.116361644,100,100,0,,0,,,,,Price,10-Aug-23,09-Aug-23,,,,Price Traded Methodology,
2025/06/10,GRT49,ZAG000186453,ZAG000186453 Corp,GROWTHPOINT PROPERTIES L,FINANCIAL,Sr Unsecured,6,2023/09/11,10-Jun-25,9.755,JIBAR,118,,99.90601641,100.1734959,-0.267479452,100,100,0,,0,,,,,Price,04-Aug-23,19-Apr-23,,,,Price Traded Methodology,
2027/06/10,GRT50,ZAG000186479,ZAG000186479 Corp,GROWTHPOINT PROPERTIES L,FINANCIAL,Sr Unsecured,6,2023/09/11,10-Jun-27,10.025,JIBAR,137,,100.3033465,100.5782233,-0.274876712,100,100,0,,0,,,,,Price,15-Aug-23,09-May-23,,,,Price Traded Methodology,
2029/12/14,GRT51G,ZAG000192402,ZAG000192402 Corp,GROWTHPOINT PROPERTIES L,FINANCIAL,Sr Unsecured,9,2023/09/14,14-Dec-29,10.175,JIBAR,170,,102.208047,100.0057867,2.202260274,100,100,0,,0,,,,,Price,14-Dec-22,27-Aug-23,,,,Price Traded Methodology,
2032/12/14,GRT52G,ZAG000192410,ZAG000192410 Corp,GROWTHPOINT PROPERTIES L,FINANCIAL,Sr Unsecured,9,2023/09/14,14-Dec-32,10.575,JIBAR,210,,102.2941699,100.0053342,2.288835616,100,100,0,,0,,,,,Price,14-Dec-22,27-Aug-23,,,,Price Traded Methodology,
2032/04/09,GRT53,ZAG000193491,ZAG000193491 Corp,GROWTHPOINT PROPERTIES L,FINANCIAL,Sr Unsecured,65,2023/11/09,09-Apr-32,10.408,JIBAR,200,,100.6354361,100.0081046,0.627331507,100,100,0,,0,,,,,Price,08-Feb-23,27-Aug-23,,,,Price Traded Methodology,
2033/02/09,GRT54,ZAG000193483,ZAG000193483 Corp,GROWTHPOINT PROPERTIES L,FINANCIAL,Sr Unsecured,65,2023/11/09,09-Feb-33,10.508,JIBAR,180,,102.4259145,101.7925556,0.633358904,100,100,0,,0,,,,,Price,25-Aug-23,17-Apr-23,,,,Price Traded Methodology,
2028/06/09,GRT55,ZAG000196650,ZAG000196650 Corp,GROWTHPOINT PROPERTIES L,FINANCIAL,Sr Unsecured,6,2023/09/11,09-Jun-28,9.983,JIBAR,138,,102.7592954,100.4618378,2.297457534,100,100,0,,0,,,,,Price,17-Aug-23,16-Aug-23,,,,Price Traded Methodology,
2030/06/09,GRT56,ZAG000196668,ZAG000196668 Corp,GROWTHPOINT PROPERTIES L,FINANCIAL,Sr Unsecured,6,2023/09/11,09-Jun-30,10.133,JIBAR,161,,102.5326147,100.2006367,2.331978082,100,100,0,,0,,,,,Price,07-Aug-23,26-Jul-23,,,,Price Traded Methodology,
2031/08/21,H10T6,ZAG000195017,ZAG000195017 Corp,HARCOURT STREET ONE RF,SPECIAL PURPOSE,Secured,77,2023/11/21,21-Aug-25,9.967,JIBAR,157.5,,100.3067562,100.0063809,0.300375342,0,0,0,,0,,,,,Price,14-Jul-23,03-Apr-23,,,,Price Traded Methodology,
2024/03/07,H112T1,ZAG000197914,ZAG000197914 Corp,HARCOURT STREET ONE RF,SPECIAL PURPOSE,Secured,2,2023/09/07,07-Mar-24,9.25,JIBAR,80,,100.9211424,100.0055588,0.915583562,0,0,0,,0,,,,,Price,27-Jul-23,27-Aug-23,,,,Price Traded Methodology,
2023/10/20,H116T4,ZAG000197757,ZAG000197757 Corp,HARCOURT STREET ONE RF,SPECIAL PURPOSE,Secured,45,2023/10/20,20-Oct-23,9.15,JIBAR,65,,101.0974474,100.0195022,1.077945205,0,0,0,,0,,,,,Price,20-Jul-23,27-Aug-23,,,,Price Traded Methodology,
2023/10/04,H120T2,ZAG000195306,ZAG000195306 Corp,HARCOURT STREET ONE RF,SPECIAL PURPOSE,Secured,29,2023/10/04,04-Oct-23,9.65,JIBAR,115,,101.5726789,100.0128159,1.559863014,0,0,0,,0,,,,,Price,23-May-23,27-Aug-23,,,,Price Traded Methodology,
2023/10/02,H121T4,ZAG000197252,ZAG000197252 Corp,HARCOURT STREET ONE RF,SPECIAL PURPOSE,Sr Unsecured,27,2023/10/02,02-Oct-23,9.25,JIBAR,75,,101.6087957,100.0122204,1.596575342,0,0,0,,0,,,,,Price,29-Jun-23,27-Aug-23,,,,Price Traded Methodology,
2023/09/06,H127T1,ZAG000195355,ZAG000195355 Corp,HARCOURT STREET ONE RF,SPECIAL PURPOSE,Secured,1,2023/09/06,06-Sep-23,9.333,JIBAR,85,,102.2276923,100.0031142,2.224578082,0,0,0,,0,,,,,Price,05-Apr-23,27-Aug-23,,,,Price Traded Methodology,
2023/09/13,H128T1,ZAG000195892,ZAG000195892 Corp,HARCOURT STREET ONE RF,SPECIAL PURPOSE,Secured,8,2023/09/13,13-Sep-23,9.325,JIBAR,85,,102.0500826,100.006247,2.043835616,0,0,0,,0,,,,,Price,16-May-23,27-Aug-23,,,,Price Traded Methodology,
2040/01/31,H129T1,ZAG000196973,ZAG000196973 Corp,HARCOURT STREET ONE RF,SPECIAL PURPOSE,Secured,56,2023/10/31,31-Jul-26,11.45,JIBAR,300,,101.0155373,100.0117017,1.003835616,100,100,0,,0,,,,,Price,14-Jun-23,27-Aug-23,,,,Price Traded Methodology,
2025/03/29,HILB09,ZAG000150491,ZAG000150491 Corp,HYPROP INVESTMENTS LTD,FINANCIAL,Sr Unsecured,24,2023/09/29,29-Mar-25,10.392,JIBAR,122,,102.8194424,100.9972835,1.822158904,100,100,0,,0,,,,,Price,20-Jul-23,06-Jun-23,,,,Price Traded Methodology,
2024/03/15,HILB11,ZAG000157793,ZAG000157793 Corp,HYPROP INVESTMENTS LTD,FINANCIAL,Sr Unsecured,10,2023/09/15,15-Mar-24,10.225,JIBAR,165,,102.2430603,100.0579919,2.185068493,100,100,0,,0,,,,,Price,29-Oct-19,28-Oct-19,,,,Price Traded Methodology,
2024/03/15,HILB12,ZAG000157785,ZAG000157785 Corp,HYPROP INVESTMENTS LTD,FINANCIAL,Sr Unsecured,10,2023/09/15,15-Mar-24,10.175,JIBAR,108,,102.5019266,100.3275431,2.174383562,100,100,0,,0,,,,,Price,21-Feb-22,23-Jan-23,,,,Price Traded Methodology,
2027/10/19,HILB14,ZAG000191024,ZAG000191024 Corp,HYPROP INVESTMENTS LTD,FINANCIAL,Sr Unsecured,44,2023/10/19,19-Oct-27,10.07,JIBAR,157,,101.2315079,100.0175901,1.213917808,100,100,0,,0,,,,,Price,17-Oct-22,27-Aug-23,,,,Price Traded Methodology,
