InstrumentCode,ISIN,InstrumentLongName,HoldingNominal,AssetMarketValue,Weight (%) Pre,Weight (%) Post,Maturity,Companion,Spread,MTM,Yield,Mod Duration,Term,Type,Issuer Type,Issuer,Exposure,Level of Subordination,Subordination,Quality,Liquidity,Interest Rate Score,Spread over Jibar,Instrument Score,Risk,Risk Duration,Reference, ,Level 2,Level 3,Level 4,Level 1 Max,Level 2 Max,Level 3 Max,Level 4 Max,GIR,Infrastructure
LBK38CI,ZAG000166240,Land & Agricultural Dev Bank of SA F/R 16022023,85740.35,75885.68,2.5366E-05,2.5366E-05,2023/11/07,0,0,8.025,8.025,0.1,0,SOE,SOE,LANDBANK,LANDBANK,Corp Senior Unsecured,1,0.020427899,0.307184788,1.111111111,-32.5,16.14153802,0,0,FIXED,2.Oth,2.1,2.1 (d),2.1 (d) (ii),0.001746473,0.001746473,0.001746473,0.001746473,2.1(d)(i),Yes
LGL12,,Liberty Group Limited F/R 04102027,25000000,25551599.21,0.008541026,0.008541026,2027/10/04,JIBAR,127,,9.62,0.15890411,3.909589041,Insurer Sub Debt,Insurer,LIBERTY GROUP,LIBERTY GROUP,Bank Subordinated Debt - Tier 2,2,0.066811181,-0.309030193,1.188925081,127,9.150953978,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.008541026,0.008541026,0.008541026,0.008541026,,No
MML01,,Momentum Metropolitan Life Limited F/R 10122026,9000000,9294908.355,0.00310697,0.00310697,2026/12/10,JIBAR,114,,9.49,0.090410959,3.093150685,Insurer Sub Debt,Insurer,MMI GROUP,MMI GROUP,Bank Subordinated Debt - Tier 2,2,-0.16505486,-0.226921889,1.09939759,114,124.2181275,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.004483395,0.004483395,0.004483395,0.004483395,,No
MML03,,Momentum Metropolitan Life Limited F/R 15032028,4000000,4117756.64,0.001376425,0.001376425,2028/03/15,JIBAR,155,,9.9,0.104109589,4.356164384,Insurer Sub Debt,Insurer,MMI GROUP,MMI GROUP,Bank Subordinated Debt - Tier 2,2,-0.16505486,-0.226921889,1.116207951,155,124.2265327,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.004483395,0.004483395,0.004483395,0.004483395,,No
MTN10,ZAG000147257,Mobile Telephone Networks Holdings (Pty) Ltd F/R 11102024 ,650000,662416.1488,0.000221423,0.000221423,2024/10/11,JIBAR,100,,9.35,0.178082192,0.928767123,Corporate Senior Debt,Corporate,MOBILE TELEPHONE NETWORK HOLDINGS PTY LTD,MOBILE TELEPHONE NETWORK HOLDINGS PTY LTD,Corp Senior Unsecured,1,-0.191666369,-0.109082716,1.216666667,100,126.4041251,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.010314077,0.010314077,0.007709207,0.007709207,2.1(d)(i),Yes
MTN13,ZAG000151697,Mobile Telephone Networks Holdings Ltd F/R 04062025,950000,980017.2927,0.000327586,0.000327586,2025/06/04,JIBAR,115,,9.5,0.073972603,1.575342466,Corporate Senior Debt,Corporate,MOBILE TELEPHONE NETWORK HOLDINGS PTY LTD,MOBILE TELEPHONE NETWORK HOLDINGS PTY LTD,Corp Senior Unsecured,1,-0.191666369,-0.109082716,1.079881657,115,126.3357326,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.010314077,0.010314077,0.007709207,0.007709207,2.1(d)(i),Yes
MTN19,ZAG000162199,Mobile Telephone Networks Holdings Ltd F/R 070325      ,1300000,1330203.998,0.000444642,0.000444642,2025/03/07,JIBAR,124,,9.59,0.082191781,1.331506849,Corporate Senior Debt,Corporate,MOBILE TELEPHONE NETWORK HOLDINGS PTY LTD,MOBILE TELEPHONE NETWORK HOLDINGS PTY LTD,Corp Senior Unsecured,1,-0.191666369,-0.109082716,1.089552239,124,126.3405679,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.010314077,0.010314077,0.007709207,0.007709207,2.1(d)(i),Yes
MTN20,ZAG000162215,Mobile Telephone Networks Holdings (Pty) Ltd F/R 07092026,6500000,6722497.545,0.002247101,0.002247101,2026/09/07,JIBAR,129,,9.64,0.082191781,2.835616438,Corporate Senior Debt,Corporate,MOBILE TELEPHONE NETWORK HOLDINGS PTY LTD,MOBILE TELEPHONE NETWORK HOLDINGS PTY LTD,Corp Senior Unsecured,1,-0.191666369,-0.109082716,1.089552239,129,126.3405679,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.010314077,0.010314077,0.007709207,0.007709207,2.1(d)(i),Yes
MTN26,,MobileTelephone Networks Ltd F/R 29062026,3000000,3081414.951,0.001030012,0.001030012,2026/06/29,JIBAR,139,,9.74,0.142465753,2.643835616,Corporate Senior Debt,Corporate,MOBILE TELEPHONE NETWORK HOLDINGS PTY LTD,MOBILE TELEPHONE NETWORK HOLDINGS PTY LTD,Corp Senior Unsecured,1,-0.191666369,-0.109082716,1.166134185,139,126.3788589,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.010314077,0.010314077,0.007709207,0.007709207,,Yes
MTN33,,Mobile Telephone Networks Holding LTD F/R 130929,10000000,10286554.17,0.003438443,0.003438443,2029/09/13,JIBAR,171,,10.06,0.098630137,5.854794521,Corporate Senior Debt,Corporate,MOBILE TELEPHONE NETWORK HOLDINGS PTY LTD,MOBILE TELEPHONE NETWORK HOLDINGS PTY LTD,Corp Senior Unsecured,1,-0.191666369,-0.109082716,1.109422492,171,126.350503,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.010314077,0.010314077,0.007709207,0.007709207,,Yes
MWAR05,,MW Asset Rentals (RF) F/R 22112023,1700000,1739879.664,0.000581582,0.000581582,2023/11/22,JIBAR,230,,10.65,0.04109589,0.04109589,Securitization,Corporate,MW ASSET RENTALS (RF) LIMITED,MW ASSET RENTALS (RF) LIMITED,Senior Secured,0.9,0,-0.080677079,1.042857143,230,29.19997929,0,0,JIBAR,2.Oth,2.1,2.1 (e),2.1 (e) (i),0.000581582,0.000581582,0.000581582,0.000581582,,No
NBK25B,ZAG000123613,Nedbank Ltd F/R 12022025,19000000,19176298.79,0.006409981,0.006409981,2025/02/12,JIBAR,114,,9.49,0.01369863,1.268493151,Bank Senior Debt - Floating,Bank,NEDBANK LTD,NEDBANK LTD,Bank Senior Unsecured,0.6,-0.395565495,2.467172627,1.013888889,114,198.4897454,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.054539139,0.063070161,0.063070161,0.063070161,2.1(c)(i),No
NBKB56,ZAG000161183,Nedbank F/R 01082024,1000000,1004866,0.000335892,0.000335892,2024/08/01,JIBAR,90,,9.25,0.235616438,0.734246575,Bank Senior Debt - Floating,Bank,NEDBANK LTD,NEDBANK LTD,Bank Senior Unsecured,0.6,-0.395565495,2.467172627,1.308243728,90,198.6369228,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.054539139,0.063070161,0.063070161,0.063070161,2.1(c)(i),No
NCLN82,,Nedbank CLN F/R 20032024,2400000,2433369.808,0.000813392,0.000813392,2024/03/20,JIBAR,214.5,,10.495,0.117808219,0.367123288,Credit Linked Notes,Bank,NEDBANK LTD,ESKOM,Credit-Linked Note,1.5,0.175877894,4.834492325,1.133540373,214.5,-101.8453201,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.054539139,0.063070161,0.063070161,0.063070161,,No
NN229,ZAG000197245,Nedbank F/R 31032032,25000000,25267090.69,0.008445925,0.008445925,2032/03/31,JIBAR,170,,10.05,0.147945205,8.402739726,Credit Linked Notes,Bank,NEDBANK LTD,RSA GOVERNMENT,Credit-Linked Note,1.5,1,7,1.173633441,170,-535.5414034,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.054539139,0.063070161,0.063070161,0.063070161,2.1(c)(i),No
NN247,ZAG000198896,Nedbank F/R 28082035,25000000,25521670.69,0.008531022,0.008531022,2035/02/28,JIBAR,192,,10.27,0.063013699,11.31780822,Credit Linked Notes,Bank,NEDBANK LTD,RSA GOVERNMENT,Credit-Linked Note,1.5,1,7,1.067251462,192,-535.5945943,0,0,JIBAR,1,2.1,2.1 (c),2.1 (c) (i),0.00988634,0.063070161,0.063070161,0.063070161,2.1(c)(i),No
NGL06,,Nedbank Group Limited F/R 01122023,40000000,40854544.5,0.013656278,0.013656278,2023/12/01,JIBAR,135,,9.7,0.065753425,0.065753425,Bank Subordinated Debt - Tier 2,Bank,NEDBANK LTD,NEDBANK LTD,Bank Subordinated Debt - Tier 2,2,-0.395565495,2.467172627,1.070381232,135,212.5179915,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.054539139,0.063070161,0.063070161,0.063070161,2.1(c)(i),No
NGT103,,Nedbank Group Limited F/R 25032024,42000000,43166770.35,0.014429176,0.014429176,2024/03/25,JIBAR,105,,9.4,0.131506849,0.380821918,Bank Subordinated Debt - AT1,Bank,NEDBANK LTD,NEDBANK LTD,Bank Subordinated Debt - AT1,4,-0.395565495,2.467172627,1.151419558,105,232.5585107,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.054539139,0.063070161,0.063070161,0.063070161,,No
NGT104,ZAG000160441,Nedbank Group Limited F/R 15012025,14674000,15209400.95,0.005083983,0.005083983,2025/01/15,JIBAR,198,,10.33,0.189041096,1.191780822,Bank Subordinated Debt - AT1,Bank,NEDBANK LTD,NEDBANK LTD,Bank Subordinated Debt - AT1,4,-0.395565495,2.467172627,1.233108108,198,232.599355,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.054539139,0.063070161,0.063070161,0.063070161,2.1(c)(i),No
NGT105,ZAG000164526,Nedbank Group Limited F/R 22052025,5000000,5253557.476,0.001756085,0.001756085,2025/05/22,JIBAR,260,,10.95,0.04109589,1.539726027,Bank Subordinated Debt - AT1,Bank,NEDBANK LTD,NEDBANK LTD,Bank Subordinated Debt - AT1,4,-0.395565495,2.467172627,1.042857143,260,232.5042295,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.054539139,0.063070161,0.063070161,0.063070161,2.1(c)(i),No
NGT107,,Nedbank Group Limited F/R 7.883% 19/11/2025,10130000,10795085.29,0.003608428,0.003608428,2025/11/19,JIBAR,250,,10.85,0.032876712,2.035616438,Bank Subordinated Debt - AT1,Bank,NEDBANK LTD,NEDBANK LTD,Bank Subordinated Debt - AT1,4,-0.395565495,2.467172627,1.033994334,250,232.4997981,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.054539139,0.063070161,0.063070161,0.063070161,,No
VND447E,ZAM000466846,Nedbank F/R 14062024,2000000,2028880.27,0.000678185,0.000678185,2024/06/14,JIBAR,125,0,9.6,0.125,0.602739726,Money Market,Bank,NEDBANK LTD,NEDBANK LTD,Money Market,0.5,-0.395565495,2.467172627,1.142857143,125,197.5542295,0,0,JIBAR,1,1.1,,,0.00988634,0.001355318,0,0,,No
VND449A,ZAM000467570,Nedbank F/R 20062024,2000000,2025729.7,0.000677132,0.000677132,2024/06/20,JIBAR,125,0,9.6,0.125,0.619178082,Money Market,Bank,NEDBANK LTD,NEDBANK LTD,Money Market,0.5,-0.395565495,2.467172627,1.142857143,125,197.5542295,0,0,JIBAR,1,1.1,,,0.00988634,0.001355318,0,0,,No
NHM016,,Northam Platinum Holdings F/R 12052025,20700000,21460545.07,0.007173527,0.007173527,2025/05/11,JIBAR,152,,9.87,0.010958904,1.509589041,Corporate Senior Debt,Corporate,NORTHAM PLATINUM,NORTHAM PLATINUM,Corp Senior Unsecured,1,-0.390364355,0,1.011080332,152,224.5594978,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.014133754,0.014133754,0.014133754,0.014133754,,No
NHM019,,Northam Platinum Holdings F/R 27052024 ,20000000,20822433.88,0.006960228,0.006960228,2024/05/25,JIBAR,114,,9.49,0.049315068,0.547945205,Corporate Senior Debt,Corporate,NORTHAM PLATINUM,NORTHAM PLATINUM,Corp Senior Unsecured,1,-0.390364355,0,1.051873199,114,224.5798943,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.014133754,0.014133754,0.014133754,0.014133754,,No
OML10,,Old Mutual Life Assurance Company 11.35% 15092025,635000,668731.962,0.000223534,0.000223534,2025/09/14,R186,15,9.205,9.205,1.616798069,1.854794521,Insurer Sub Debt,Insurer,OLD MUTUAL,OLD MUTUAL,Bank Subordinated Debt - Tier 2,2,-0.464484483,-0.198189439,-1.621276151,85.5,272.2852776,1,1.616798069,R186,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.009644413,0.009644413,0.009644413,0.009644413,,No
OML11,ZAG000160094,Old Mutual F/R 110624     ,2800000,2855566.796,0.000954518,0.000954518,2024/06/11,JIBAR,91,,9.26,0.093150685,0.594520548,Insurer Sub Debt,Insurer,OLD MUTUAL,OLD MUTUAL,Bank Subordinated Debt - Tier 2,2,-0.464484483,-0.198189439,1.102719033,91,273.6472752,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.009644413,0.009644413,0.009644413,0.009644413,2.1(d)(i),No
OML12,,Old Mutual Life Assurance Company SA Ltd Float 11/12/25,25000000,25328227.69,0.008466361,0.008466361,2025/11/12,JIBAR,116,,9.51,0.01369863,2.016438356,Insurer Sub Debt,Insurer,OLD MUTUAL,OLD MUTUAL,Bank Subordinated Debt - Tier 2,2,-0.464484483,-0.198189439,1.013888889,116,273.6028601,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.009644413,0.009644413,0.009644413,0.009644413,,No
PARS01,,Pan African Resources Funding Company Limited F/R 13122025,10000000,10207454.87,0.003412003,0.003412003,2025/12/13,JIBAR,350,,11.85,0.098630137,2.101369863,Corporate Senior Debt,Corporate,PAN AFRICAN RESOURCES,PAN AFRICAN RESOURCES,Corp Senior Unsecured,1,2.016478599,0,1.109422492,350,-978.8128081,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.003412003,0.003412003,0.003412003,0.003412003,,No
PEP04,,PPHSJ Float 05/05/26,15000000,15187720.27,0.005076736,0.005076736,2026/05/05,JIBAR,118,,9.53,0.246575342,2.493150685,Corporate Senior Debt,Corporate,PEPKOR HOLDINGS LTD,PEPKOR HOLDINGS LTD,Corp Senior Unsecured,1,0.765208942,0,1.327272727,118,-353.0690549,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.005076736,0.005076736,0.005076736,0.005076736,,No
I2025,ZAG000096587,Republic of South Africa ILB 2% 31/01/2025,50000000,86403840,0.02888185,0.02888185,2025/01/31,,,4.68,10.08,1.180086078,1.235616438,ILBs,Govi,RSA GOVERNMENT,RSA GOVERNMENT,Government,0.1,1,7,-5.55290009,173,-552.9046701,1,1.180086078,I2025,2.Gov,2.1,2.1 (a),,0.092185788,0.08927685,0.092185788,0,2.1(a),No
R186,ZAG000016320,R186 Fixed 10.5% 20271221,10000000,10789752,0.003606645,0.003606645,2026/12/21,,,9.055,9.055,2.526742198,3.123287671,Govis,Govi,RSA GOVERNMENT,RSA GOVERNMENT,Government,0.1,1,7,-0.654989428,70.5,-550.4557148,1,2.526742198,R186,2.Gov,2.1,2.1 (a),,0.092185788,0.08927685,0.092185788,0,2.1(a),No
R2030,,R2030 Fixed 8.00% 20300131,70000000,64020383,0.021399825,0.021399825,2030/01/31,,,10.385,10.385,4.584792766,6.238356164,Govis,Govi,RSA GOVERNMENT,RSA GOVERNMENT,Government,0.1,1,7,-0.278956153,203.5,-550.2676981,1,4.584792766,R2030,2.Gov,2.1,2.1 (a),,0.092185788,0.08927685,0.092185788,0,,No
R2032,,R2032 Fixed 8.25% 20320331,125000000,105869425,0.03538853,0.03538853,2032/03/31,,,11.29,11.29,5.606959887,8.402739726,Govis,Govi,RSA GOVERNMENT,RSA GOVERNMENT,Government,0.1,1,7,-0.217062884,294,-550.2367515,1,5.606959887,R2032,2.Gov,2.1,2.1 (a),,0.092185788,0.08927685,0.092185788,0,,No
R2035,,R2035 Fixed 8.875% 20350228,10500000,8702468.25,0.002908938,0.002908938,2035/02/28,,,11.955,11.955,6.371196287,11.31780822,Govis,Govi,RSA GOVERNMENT,RSA GOVERNMENT,Government,0.1,1,7,-0.186178264,360.5,-550.2213092,2,0,R2035,2.Gov,3.1,2.1 (a),,0.092185788,0.002908938,0.092185788,0,,No
RDFB24,ZAG000161910,Redefine Properties Ltd F/R 22082024,1000000,1026896.634,0.000343256,0.000343256,2024/08/22,JIBAR,100,,9.35,0.04109589,0.791780822,Corporate Senior Debt,Corporate,REDEFINE PROPERTIES,REDEFINE PROPERTIES,Corp Senior Unsecured,1,-0.075550722,-0.135911344,1.042857143,100,68.52768296,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.000343256,0.000343256,0.000343256,0.000343256,2.1(d)(i),No
RFCA1,,Richefond Circle Limited F/R 21122026,600000,608246.3785,0.000203316,0.000203316,2026/12/20,JIBAR,152,,9.87,0.117808219,3.120547945,Securitization,Corporate,RICHEFOND CIRCLE (RF) LIMITED,RICHEFOND CIRCLE (RF) LIMITED,Senior Secured,0.9,0,-0.080677079,1.133540373,152,29.2453209,0,0,JIBAR,2.Oth,2.1,2.1 (e),2.1 (e) (i),0.000203316,0.000203316,0.000203316,0.000203316,,No
SNT05,,Santam Limited F/R 30112025,4500000,4591805.977,0.001534884,0.001534884,2025/11/30,JIBAR,198,,10.33,0.063013699,2.065753425,Insurer Sub Debt,Insurer,SANTAM,SANTAM,Bank Subordinated Debt - Tier 2,2,1.405201242,-0.407272913,1.067251462,198,-659.1224861,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.001534884,0.001534884,0.001534884,0.001534884,,No
SPG005,,Super Group F/R 15032024,3759824,3826891.482,0.001279199,0.001279199,2024/03/15,JIBAR,104,,9.39,0.104109589,0.353424658,Corporate Senior Debt,Corporate,SUPER GROUP LIMITED,SUPER GROUP LIMITED,Corp Senior Unsecured,1,2.016478599,0,1.116207951,104,-978.8094154,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.003837143,0.003837143,0.003837143,0.003837143,,No
SPG007,,Super Group Ltd F/R 18062024,3532392,3603097.351,0.001204392,0.001204392,2024/06/18,JIBAR,70,,9.05,0.112328767,0.61369863,Corporate Senior Debt,Corporate,SUPER GROUP LIMITED,SUPER GROUP LIMITED,Corp Senior Unsecured,1,2.016478599,0,1.12654321,70,-978.8042478,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.003837143,0.003837143,0.003837143,0.003837143,,No
SPG009,,Super Group Ltd F/R 15102024,4000000,4049327.006,0.001353552,0.001353552,2024/10/15,JIBAR,95,,9.3,0.189041096,0.939726027,Corporate Senior Debt,Corporate,SUPER GROUP LIMITED,SUPER GROUP LIMITED,Corp Senior Unsecured,1,2.016478599,0,1.233108108,95,-978.7509653,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.003837143,0.003837143,0.003837143,0.003837143,,No
SBS21,,Standard Bank F/R 15052026,4000000,4105558.393,0.001372348,0.001372348,2026/05/15,JIBAR,95,,9.3,0.021917808,2.520547945,Bank Senior Debt - Floating,Bank,STANDARD BANK LTD,STANDARD BANK LTD,Bank Senior Unsecured,0.6,-0.260344705,2.620447875,1.022408964,95,129.350858,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.104049907,0.104049907,0.104049907,0.104049907,,No
SBS27,ZAG000112772,Standard Bank 10.13% 20022024,2200000,2251500.02,0.000752599,0.000752599,2024/02/20,R186,47,9.525,9.525,0.272206514,0.287671233,Bank Senior Debt - Fixed,Bank,STANDARD BANK LTD,STANDARD BANK LTD,Bank Senior Unsecured,0.6,-0.260344705,2.620447875,1.374016145,117.5,129.5266616,1,0.272206514,R186,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.104049907,0.104049907,0.104049907,0.104049907,2.1(c)(i),No
SBS39,,Standard Bank 9.71% 29012030,12000000,11995810.8,0.004009789,0.004009789,2030/01/29,R213,-63.5,10.32,10.32,4.431494834,6.232876712,Bank Senior Debt - Fixed,Bank,STANDARD BANK LTD,STANDARD BANK LTD,Bank Senior Unsecured,0.6,-0.260344705,2.620447875,-0.291418186,197,128.6939444,1,4.431494834,R213,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.104049907,0.104049907,0.104049907,0.104049907,2.1(c)(i),No
SBS52,ZAG000143512,Standard Bank F/R 29012030,17100000,17727974.44,0.005925856,0.005925856,2030/01/29,JIBAR,132.5,,9.675,0.22739726,6.232876712,Bank Senior Debt - Floating,Bank,STANDARD BANK LTD,STANDARD BANK LTD,Bank Senior Unsecured,0.6,-0.260344705,2.620447875,1.294326241,132.5,129.4868167,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.104049907,0.104049907,0.104049907,0.104049907,2.1(c)(i),No
SBS53,ZAG000143603,Standard Bank of South Africa LtdF/R 03052027 ,7900000,8118086.773,0.002713599,0.002713599,2027/05/03,JIBAR,110.5,,9.455,0.24109589,3.487671233,Bank Senior Debt - Floating,Bank,STANDARD BANK LTD,STANDARD BANK LTD,Bank Senior Unsecured,0.6,-0.260344705,2.620447875,1.317689531,110.5,129.4984983,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.104049907,0.104049907,0.104049907,0.104049907,2.1(c)(i),No
SBS57,,Standard Bank F/R 12062024,30800000,31450261.62,0.010512747,0.010512747,2024/06/12,JIBAR,86,,9.21,0.095890411,0.597260274,Bank Senior Debt - Floating,Bank,STANDARD BANK LTD,STANDARD BANK LTD,Bank Senior Unsecured,0.6,-0.260344705,2.620447875,1.106060606,86,129.3926838,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.104049907,0.104049907,0.104049907,0.104049907,,No
SBS58,ZAG000144619,Standard Bank F/R 12062027,10000000,10405155.73,0.003478088,0.003478088,2027/06/12,JIBAR,116,,9.51,0.095890411,3.597260274,Bank Senior Debt - Floating,Bank,STANDARD BANK LTD,STANDARD BANK LTD,Bank Senior Unsecured,0.6,-0.260344705,2.620447875,1.106060606,116,129.3926838,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.104049907,0.104049907,0.104049907,0.104049907,2.1(c)(i),No
SBS63,,Standard Bank F/R 02022026,10000000,10107687.99,0.003378655,0.003378655,2026/01/31,JIBAR,104.5,,9.395,0.232876712,2.235616438,Bank Senior Debt - Floating,Bank,STANDARD BANK LTD,STANDARD BANK LTD,Bank Senior Unsecured,0.6,-0.260344705,2.620447875,1.303571429,104.5,129.4914393,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.104049907,0.104049907,0.104049907,0.104049907,,No
SBS71,SBS71,Standard Bank 5.458% 20270202,10000000,10064042.58,0.003364065,0.003364065,2027/02/02,JIBAR,119.5,,9.545,0.238356164,3.24109589,Bank Senior Debt - Floating,Bank,STANDARD BANK LTD,STANDARD BANK LTD,Bank Senior Unsecured,0.6,-0.260344705,2.620447875,1.31294964,119.5,129.4961284,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.104049907,0.104049907,0.104049907,0.104049907,,No
SBS77,,SDR F/R 191027,13000000,10000000,0.003342658,0.003342658,2027/10/19,JIBAR,126,,9.61,0.2,3.950684932,Bank Senior Debt - Floating,Bank,STANDARD BANK LTD,STANDARD BANK LTD,Bank Senior Unsecured,0.6,-0.260344705,2.620447875,1.25,126,129.4646535,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.104049907,0.104049907,0.104049907,0.104049907,,No
SBSS01,,Standard Bank F/R 19082024,5000000,10000000,0.003342658,0.003342658,2024/08/19,JIBAR,80,,9.15,0.032876712,0.783561644,Bank Senior Debt - Floating,Bank,STANDARD BANK LTD,STANDARD BANK LTD,Bank Senior Unsecured,0.6,-0.260344705,2.620447875,1.033994334,80,129.3566507,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.104049907,0.104049907,0.104049907,0.104049907,,No
SBSI11,,Standard Bank ILB 5.50% 07/12/2023,470000,1610261.078,0.000538255,0.000538255,2023/12/07,R197,70,4.335,9.735,0.073736152,0.082191781,Bank Senior Debt - ILBs,Bank,STANDARD BANK LTD,STANDARD BANK LTD,Bank Senior Unsecured,0.6,-0.260344705,2.620447875,1.079605992,138.5,129.3794565,1,0.073736152,R197,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.104049907,0.104049907,0.104049907,0.104049907,,No
SBSI14,,Standard Bank ILB 3.45% 07122033,2450000,5978781.305,0.001998502,0.001998502,2033/12/07,R202,50,5.445,10.845,8.073065699,10.09041096,Bank Senior Debt - ILBs,Bank,STANDARD BANK LTD,STANDARD BANK LTD,Bank Senior Unsecured,0.6,-0.260344705,2.620447875,-0.14138141,249.5,128.7689628,1,8.073065699,R202,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.104049907,0.104049907,0.104049907,0.104049907,,No
SBT104,,Standard Bank F/R 30092025,8600000,9038165.133,0.00302115,0.00302115,2025/09/30,JIBAR,238,,10.73,0.147945205,1.898630137,Bank Subordinated Debt - AT1,Bank,STANDARD BANK LTD,STANDARD BANK LTD,Bank Subordinated Debt - AT1,4,-0.260344705,2.620447875,1.173633441,238,163.4264703,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.104049907,0.104049907,0.104049907,0.104049907,,No
SBT105,,Standard Bank F/R 31032026,31000000,32183951.97,0.010757995,0.010757995,2026/03/31,JIBAR,308,,11.43,0.147945205,2.397260274,Bank Subordinated Debt - AT1,Bank,STANDARD BANK LTD,STANDARD BANK LTD,Bank Subordinated Debt - AT1,4,-0.260344705,2.620447875,1.173633441,308,163.4264703,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.104049907,0.104049907,0.104049907,0.104049907,,No
SBT106,,Standard Bank F/R 31122026,10000000,10421474.51,0.003483543,0.003483543,2026/12/31,JIBAR,284,,11.19,0.147945205,3.150684932,Bank Subordinated Debt - AT1,Bank,STANDARD BANK LTD,STANDARD BANK LTD,Bank Subordinated Debt - AT1,4,-0.260344705,2.620447875,1.173633441,284,163.4264703,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.104049907,0.104049907,0.104049907,0.104049907,,No
SBT107,,Standard Bank F/R 08042027,11200000,11567130.49,0.003866496,0.003866496,2027/04/08,JIBAR,300,,11.35,0.169863014,3.419178082,Bank Subordinated Debt - AT1,Bank,STANDARD BANK LTD,STANDARD BANK LTD,Bank Subordinated Debt - AT1,4,-0.260344705,2.620447875,1.204620462,300,163.4419638,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.104049907,0.104049907,0.104049907,0.104049907,,No
SBT203,,Standard Bank 10.395% 041223,4600000,4808963.74,0.001607472,0.001607472,2023/12/03,R186,88.5,9.94,9.94,0.062621465,0.071232877,Bank Subordinated Debt - Tier 2,Bank,STANDARD BANK LTD,STANDARD BANK LTD,Bank Subordinated Debt - Tier 2,2,-0.260344705,2.620447875,1.066804885,159,143.373056,1,0.062621465,R186,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.104049907,0.104049907,0.104049907,0.104049907,,No
